dataset,user,n_baskets,avg_basket_size,repeat_rate,adjacent_basket_jaccard,recent_basket_novelty
instacart,16542,8,31.25,0.30000000000000004,0.06190702715636522,0.45454545454545453
instacart,19189,11,12.181818181818182,0.7686567164179104,0.4718107120217095,0.08333333333333333
instacart,14323,8,21.625,0.2658959537572254,0.07392635020071302,0.6190476190476191
instacart,11971,15,7.066666666666666,0.2735849056603774,0.03933368219082505,0.6666666666666666
instacart,1713,5,8.6,0.39534883720930236,0.09943181818181818,0.0
instacart,1420,4,15.5,0.27419354838709675,0.09435386473429952,0.5769230769230769
instacart,16314,20,7.9,0.2911392405063291,0.04074000791452315,0.46153846153846156
instacart,5478,5,7.8,0.10256410256410253,0.03273809523809523,0.6
instacart,8173,4,13.75,0.1636363636363637,0.052988806858775904,0.5555555555555556
instacart,10676,15,17.933333333333334,0.33085501858736055,0.04088979779304992,0.6363636363636364
instacart,3804,3,11.333333333333334,0.1470588235294118,0.047619047619047616,0.5833333333333334
instacart,4548,25,6.6,0.4727272727272728,0.10175854238354239,0.0
instacart,2567,14,14.928571428571429,0.631578947368421,0.16959921304215503,0.25
instacart,10610,4,15.75,0.06349206349206349,0.025593775593775597,0.8125
instacart,3607,3,2.6666666666666665,0.25,0.225,0.6666666666666666
instacart,8184,5,25.4,0.2755905511811023,0.12616161616161617,0.46153846153846156
instacart,19850,49,13.795918367346939,0.7278106508875739,0.09467881058219552,0.05263157894736842
instacart,14234,9,10.444444444444445,0.43617021276595747,0.18069137658437193,0.23076923076923078
instacart,8959,29,34.758620689655174,0.7609126984126984,0.21542534325338233,0.17777777777777778
instacart,8503,3,2.0,0.0,0.0,1.0
instacart,8487,2,7.5,0.33333333333333337,0.5,0.375
instacart,12720,12,2.9166666666666665,0.6,0.2337662337662338,0.0
instacart,5968,7,13.571428571428571,0.2947368421052632,0.11194327782689854,0.5
instacart,13397,4,11.5,0.21739130434782605,0.1399164054336468,0.6363636363636364
instacart,6755,5,8.2,0.2682926829268293,0.07834454632055252,0.6666666666666666
instacart,10850,14,9.5,0.4586466165413534,0.10175462473731355,1.0
instacart,11731,3,5.0,0.4,0.3125,0.5
instacart,15447,3,12.666666666666666,0.07894736842105265,0.05,0.9375
instacart,8259,16,13.1875,0.6682464454976303,0.21010234105760678,0.29411764705882354
instacart,16328,5,6.0,0.5,0.3965909090909091,0.0
instacart,11868,19,19.157894736842106,0.6593406593406593,0.20108790329501794,0.07407407407407407
instacart,7871,14,8.357142857142858,0.4700854700854701,0.12258344973277098,0.25
instacart,18195,4,8.0,0.0625,0.015151515151515152,0.75
instacart,16,8,7.375,0.3728813559322034,0.16741393527107815,0.0
instacart,18607,6,4.0,0.29166666666666663,0.09523809523809523,0.4
instacart,198,10,7.3,0.3561643835616438,0.09842512425845759,0.0
instacart,9168,6,9.833333333333334,0.6949152542372881,0.5277306027306027,0.0
instacart,4125,17,5.823529411764706,0.5555555555555556,0.07567189754689754,0.75
instacart,5878,3,4.0,0.16666666666666663,0.05,0.6
instacart,13836,3,21.666666666666668,0.10769230769230764,0.023255813953488372,0.75
instacart,12908,4,2.25,0.2222222222222222,0.1111111111111111,0.5
instacart,14567,11,20.272727272727273,0.34977578475336324,0.06335545566153247,0.4166666666666667
instacart,376,12,16.75,0.40796019900497515,0.08441273531398924,0.4
instacart,15786,3,16.0,0.1875,0.10876623376623376,0.7727272727272727
instacart,19652,49,28.285714285714285,0.7958152958152958,0.1522454555231486,0.35714285714285715
instacart,4000,10,3.0,0.43333333333333335,0.2296296296296296,0.5
instacart,2613,5,6.2,0.16129032258064513,0.03333333333333333,0.75
instacart,10987,4,12.5,0.16000000000000003,0.0853174603174603,0.875
instacart,10331,8,9.625,0.4415584415584416,0.11437568279673542,0.2222222222222222
instacart,20022,49,9.73469387755102,0.6918238993710693,0.06174149181434818,0.0
instacart,16732,16,7.6875,0.5203252032520325,0.14500880383233325,0.25
instacart,5007,4,22.0,0.18181818181818177,0.08118869858000292,0.4375
instacart,8363,4,13.75,0.34545454545454546,0.2115079365079365,0.4444444444444444
instacart,2296,6,7.666666666666667,0.32608695652173914,0.1253846153846154,0.0
instacart,6516,18,6.055555555555555,0.5688073394495412,0.12924689689395572,0.0
instacart,1780,3,6.666666666666667,0.09999999999999998,0.038461538461538464,0.8333333333333334
instacart,20462,49,8.204081632653061,0.6517412935323383,0.05539532613800844,0.0
instacart,1306,14,9.642857142857142,0.3407407407407408,0.03091315361052203,0.3
instacart,9831,30,7.933333333333334,0.7478991596638656,0.2434866054434753,0.0
instacart,6845,6,6.666666666666667,0.44999999999999996,0.24898989898989896,0.2857142857142857
instacart,11966,6,4.5,0.18518518518518523,0.1,1.0
instacart,3949,2,7.5,0.1333333333333333,0.15384615384615385,0.7777777777777778
instacart,3862,7,1.5714285714285714,0.18181818181818177,0.16666666666666666,1.0
instacart,17861,3,6.666666666666667,0.0,0.0,1.0
instacart,2332,4,16.0,0.25,0.0792483660130719,0.7619047619047619
instacart,4138,31,21.903225806451612,0.796759941089838,0.21694104378222337,0.0
instacart,2222,22,6.681818181818182,0.326530612244898,0.02064972064972065,1.0
instacart,18239,12,7.083333333333333,0.4,0.11251021705567159,0.2857142857142857
instacart,7436,5,6.8,0.17647058823529416,0.0,0.5714285714285714
instacart,8350,15,12.133333333333333,0.5219780219780219,0.1373995937047588,0.6666666666666666
instacart,17823,15,4.333333333333333,0.5692307692307692,0.10830498866213153,0.2
instacart,8840,32,9.4375,0.5927152317880795,0.1340218146812075,0.2857142857142857
instacart,11584,15,7.0,0.4285714285714286,0.05362183416694695,0.0
instacart,20460,49,10.0,0.7775510204081633,0.1547070011062908,0.0
instacart,7615,15,4.133333333333334,0.8387096774193549,0.5928571428571429,0.0
instacart,3176,4,8.0,0.1875,0.06984126984126983,0.0
instacart,11302,4,4.25,0.2941176470588235,0.21798941798941798,0.3333333333333333
instacart,2788,4,25.25,0.24752475247524752,0.14534231200897868,0.6578947368421053
instacart,14062,8,22.625,0.5248618784530387,0.1579541864592727,0.37142857142857144
instacart,11385,10,20.2,0.7722772277227723,0.42366757248848463,0.0
instacart,19804,49,16.73469387755102,0.6378048780487805,0.04202371366776723,0.1875
instacart,9588,5,7.2,0.13888888888888884,0.03571428571428571,0.8333333333333334
instacart,16387,10,9.9,0.3737373737373737,0.1475379558712892,0.4166666666666667
instacart,14826,22,16.90909090909091,0.6236559139784946,0.18035729084698365,0.36363636363636365
instacart,19402,3,6.333333333333333,0.3157894736842105,0.2653846153846154,0.5
instacart,20402,49,10.89795918367347,0.7921348314606742,0.13954972886855124,0.1111111111111111
instacart,10597,4,8.75,0.17142857142857137,0.044642857142857144,0.9
instacart,3826,3,6.0,0.2222222222222222,0.15,0.8
instacart,12015,8,15.25,0.3114754098360656,0.07607636577464164,0.42857142857142855
instacart,10425,26,10.846153846153847,0.43262411347517726,0.06163990907739428,0.3333333333333333
instacart,10639,21,11.142857142857142,0.32478632478632474,0.024567164497084407,0.25
instacart,18465,23,16.17391304347826,0.6827956989247312,0.14621707897055478,0.0
instacart,8737,2,3.5,0.0,0.0,1.0
instacart,17344,5,8.0,0.0,0.0,1.0
instacart,9791,7,7.571428571428571,0.13207547169811318,0.012820512820512822,0.6666666666666666
instacart,20071,49,16.877551020408163,0.7726723095525998,0.10142652502810774,0.045454545454545456
instacart,8461,44,21.727272727272727,0.8232217573221757,0.19545543462481976,0.0
instacart,7001,4,12.25,0.24489795918367352,0.12784992784992785,0.6666666666666666
instacart,12483,8,7.375,0.11864406779661019,0.015873015873015872,0.75
instacart,13052,5,9.0,0.1777777777777778,0.06871345029239766,0.75
instacart,5733,8,2.25,0.5555555555555556,0.5027210884353742,0.0
instacart,13382,16,6.5625,0.6,0.12636850078026549,0.3333333333333333
instacart,10333,7,1.1428571428571428,0.25,0.0,0.0
instacart,9080,24,11.791666666666666,0.6183745583038869,0.10698971145356344,0.17647058823529413
instacart,6851,28,6.214285714285714,0.5919540229885057,0.10973296251074029,0.5
instacart,9266,35,19.82857142857143,0.7665706051873199,0.21897371980041305,0.0
instacart,7008,12,21.75,0.45977011494252873,0.09061739537806915,0.3548387096774194
instacart,10281,3,1.0,0.0,0.0,1.0
instacart,14306,2,2.5,0.19999999999999996,0.25,0.6666666666666666
instacart,6941,39,10.384615384615385,0.5407407407407407,0.03812077149046069,0.08333333333333333
instacart,19731,49,11.959183673469388,0.7150170648464164,0.13178167361666557,0.0
instacart,17801,3,11.0,0.21212121212121215,0.08388157894736842,0.625
instacart,5934,35,8.685714285714285,0.4342105263157895,0.02178176942882825,0.2631578947368421
instacart,17308,17,13.235294117647058,0.6088888888888888,0.12127719222141789,0.1
instacart,11138,23,6.478260869565218,0.28859060402684567,0.02337107337107337,0.42857142857142855
instacart,7126,14,18.571428571428573,0.6,0.1579337963745804,0.0
instacart,1851,13,6.076923076923077,0.4683544303797469,0.11109384037015617,0.125
instacart,12325,3,10.0,0.19999999999999996,0.1213235294117647,0.6363636363636364
instacart,15855,10,9.3,0.6021505376344086,0.1598622526158758,0.0
instacart,4123,4,14.0,0.2142857142857143,0.16161616161616163,0.25
instacart,10378,24,4.083333333333333,0.2551020408163265,0.02864450127877238,0.0
instacart,20452,49,24.285714285714285,0.7302521008403362,0.11592578340861436,0.05555555555555555
instacart,1273,3,11.333333333333334,0.20588235294117652,0.1328502415458937,0.4
instacart,3469,11,5.636363636363637,0.5,0.13384920634920633,0.0
instacart,3924,3,6.333333333333333,0.21052631578947367,0.18803418803418803,0.5
instacart,8887,18,9.11111111111111,0.35365853658536583,0.028469637191746725,0.7142857142857143
instacart,433,46,9.304347826086957,0.5841121495327103,0.07296874174441066,0.09090909090909091
instacart,17405,15,9.466666666666667,0.6126760563380282,0.17018579246840115,0.0
instacart,9766,11,8.545454545454545,0.14893617021276595,0.02180814354727398,0.0
instacart,12261,22,4.045454545454546,0.8314606741573034,0.2541383219954649,0.0
instacart,13350,3,7.666666666666667,0.17391304347826086,0.0,0.5555555555555556
instacart,4794,8,20.5,0.4512195121951219,0.10487072891247208,0.2
instacart,3330,4,10.25,0.09756097560975607,0.0,0.8
instacart,5177,6,52.166666666666664,0.6357827476038338,0.4201753428261686,0.09302325581395349
instacart,17470,14,11.785714285714286,0.5636363636363637,0.13298095806363375,0.07692307692307693
instacart,13212,6,9.0,0.2777777777777778,0.06324110671936758,0.42857142857142855
instacart,16577,6,7.333333333333333,0.20454545454545459,0.1776691729323308,0.8571428571428571
instacart,7813,15,7.666666666666667,0.3652173913043478,0.049570160231924947,0.3
instacart,13025,14,11.285714285714286,0.7341772151898734,0.24510701305693902,0.0
instacart,17071,7,18.285714285714285,0.3046875,0.09377277211627932,0.0
instacart,14273,16,13.0,0.40865384615384615,0.05186303692652353,0.4
instacart,18325,12,6.833333333333333,0.7926829268292683,0.5002886002886003,0.14285714285714285
instacart,15155,6,9.333333333333334,0.4821428571428571,0.3620175438596491,0.5
instacart,2207,4,6.5,0.15384615384615385,0.11944444444444445,0.7777777777777778
instacart,5031,12,12.833333333333334,0.38961038961038963,0.04460113970697495,0.5
instacart,9698,13,8.923076923076923,0.3793103448275862,0.06363795518207283,0.375
instacart,20219,49,11.918367346938776,0.6215753424657534,0.09815773165698731,0.1
instacart,14209,4,18.5,0.2432432432432432,0.09202417100081171,0.5
instacart,19430,31,39.58064516129032,0.7074164629176853,0.15154508128390679,0.05405405405405406
instacart,19801,49,5.224489795918367,0.765625,0.18301686739186737,0.0
instacart,11230,17,16.470588235294116,0.5142857142857142,0.057350127228478834,0.6666666666666666
instacart,11457,5,11.4,0.3157894736842105,0.16776315789473684,0.5
instacart,12260,20,17.35,0.3804034582132565,0.041778672127629556,0.26666666666666666
instacart,3017,49,18.0,0.7743764172335601,0.1348983534376321,0.0
instacart,5846,11,15.181818181818182,0.5389221556886228,0.14742490745122322,0.35294117647058826
instacart,15700,10,2.1,0.5714285714285714,0.16666666666666666,0.5
instacart,241,42,6.642857142857143,0.6451612903225806,0.04268696633058937,0.6666666666666666
instacart,7235,29,4.655172413793103,0.6,0.20006095095380808,0.5
instacart,10183,3,6.0,0.11111111111111116,0.1111111111111111,1.0
instacart,8513,2,10.5,0.04761904761904767,0.05,0.9333333333333333
instacart,16011,29,9.655172413793103,0.7,0.16472900990232922,0.09090909090909091
instacart,2717,30,5.666666666666667,0.8235294117647058,0.20805602443533475,0.0
instacart,3378,5,3.8,0.42105263157894735,0.1259920634920635,0.0
instacart,15520,18,21.11111111111111,0.5973684210526315,0.11906556184713946,0.13333333333333333
instacart,705,24,16.625,0.5964912280701755,0.09499655042011124,0.5714285714285714
instacart,384,3,2.3333333333333335,0.0,0.0,1.0
instacart,13820,19,9.31578947368421,0.30508474576271183,0.01196951196951197,0.42857142857142855
instacart,1210,7,9.428571428571429,0.21212121212121215,0.0656214812393302,0.8888888888888888
instacart,686,23,8.391304347826088,0.7979274611398963,0.32492511573393923,0.1111111111111111
instacart,9259,11,36.63636363636363,0.5806451612903225,0.20184709182142235,0.23529411764705882
instacart,663,38,5.5,0.6602870813397129,0.1077059577059577,0.0
instacart,3870,5,6.6,0.24242424242424243,0.06944444444444445,0.5
instacart,3418,3,13.333333333333334,0.4,0.24758454106280192,0.35294117647058826
instacart,5596,41,8.926829268292684,0.7049180327868853,0.14177349965565908,0.15384615384615385
instacart,17970,13,6.923076923076923,0.23333333333333328,0.02621082621082621,0.4
instacart,14623,3,3.0,0.2222222222222222,0.5714285714285714,0.0
instacart,4386,28,16.571428571428573,0.4956896551724138,0.05610239018481203,0.36363636363636365
instacart,9245,8,7.0,0.1607142857142857,0.0488095238095238,0.5
instacart,2544,6,11.0,0.24242424242424243,0.06454545454545454,0.7857142857142857
instacart,8409,5,2.0,0.19999999999999996,0.1875,0.0
instacart,1444,12,2.25,0.8148148148148149,0.4348484848484848,0.0
instacart,9442,10,3.7,0.4054054054054054,0.09907407407407406,1.0
instacart,14698,3,2.3333333333333335,0.1428571428571429,0.0,0.5
instacart,18496,39,17.94871794871795,0.6857142857142857,0.11377679689159527,0.1111111111111111
instacart,11945,6,10.5,0.4285714285714286,0.21930602006688962,0.14285714285714285
instacart,18933,4,16.25,0.27692307692307694,0.10752688172043011,1.0
instacart,20363,49,6.714285714285714,0.8115501519756839,0.18662552725052725,0.0
instacart,3531,4,8.25,0.09090909090909094,0.020833333333333332,0.875
instacart,6205,16,21.4375,0.6501457725947521,0.22153711083904096,0.38235294117647056
instacart,7778,2,17.0,0.11764705882352944,0.13333333333333333,0.7142857142857143
instacart,7860,6,3.8333333333333335,0.3913043478260869,0.24952380952380948,0.3333333333333333
instacart,1579,43,6.27906976744186,0.7555555555555555,0.10714788583817773,0.0
instacart,7872,4,2.25,0.5555555555555556,0.4444444444444444,0.0
instacart,19593,49,16.122448979591837,0.769620253164557,0.1390213766254449,0.2222222222222222
instacart,10632,28,12.214285714285714,0.5292397660818713,0.054469571471675256,0.08695652173913043
instacart,4186,4,5.25,0.4285714285714286,0.3354978354978355,0.0
instacart,11855,26,10.0,0.5884615384615385,0.08645934407944099,0.3
instacart,11993,18,2.5555555555555554,0.7391304347826086,0.20294117647058824,0.0
instacart,15703,3,11.0,0.18181818181818177,0.022727272727272728,0.5
instacart,5831,3,4.333333333333333,0.07692307692307687,0.0,0.875
instacart,13180,12,2.5833333333333335,0.5161290322580645,0.09577922077922078,0.0
instacart,3593,9,3.7777777777777777,0.47058823529411764,0.14053030303030303,1.0
instacart,8634,18,6.388888888888889,0.23478260869565215,0.01318000884564352,0.4
instacart,13088,6,23.5,0.3049645390070922,0.0923621066312704,0.4444444444444444
instacart,2066,3,10.666666666666666,0.28125,0.19433198380566802,0.625
instacart,16007,4,7.0,0.6428571428571428,0.5731481481481481,0.0
instacart,19135,14,4.071428571428571,0.6666666666666667,0.14081474081474082,0.0
instacart,3964,14,13.142857142857142,0.5326086956521738,0.10973941278410476,0.5
instacart,7208,14,3.7857142857142856,0.3584905660377359,0.17852564102564103,0.0
instacart,152,17,12.588235294117647,0.5280373831775701,0.1144237536700772,0.08333333333333333
instacart,13079,40,12.85,0.7159533073929961,0.10219336137347156,0.2
instacart,5027,16,5.8125,0.4301075268817204,0.07839105339105339,0.2857142857142857
instacart,10441,39,6.6923076923076925,0.8199233716475096,0.24414837432496708,0.0
instacart,11286,21,17.285714285714285,0.7107438016528926,0.20229669266368258,0.15384615384615385
instacart,19098,5,2.8,0.0714285714285714,0.0,1.0
instacart,13511,3,17.0,0.17647058823529416,0.12948028673835127,0.6111111111111112
instacart,11539,10,10.1,0.4455445544554455,0.10145502645502644,0.16666666666666666
instacart,14738,20,13.0,0.7076923076923076,0.20368978969318832,0.125
instacart,2651,22,9.0,0.7121212121212122,0.16600035507598532,0.125
instacart,9867,47,10.063829787234043,0.6511627906976745,0.11886782693394378,0.0
instacart,15690,25,12.56,0.7006369426751593,0.11546610374293624,0.0
instacart,15715,8,8.0,0.421875,0.07967032967032968,0.36363636363636365
instacart,15628,25,8.32,0.3846153846153846,0.062364276134256956,0.4
instacart,7020,31,15.161290322580646,0.6191489361702127,0.08930248286623847,0.0
instacart,7859,4,10.25,0.1707317073170732,0.07644110275689223,0.7857142857142857
instacart,14498,2,30.5,0.06557377049180324,0.07017543859649122,0.8974358974358975
instacart,10117,3,13.333333333333334,0.32499999999999996,0.26877470355731226,0.3076923076923077
instacart,10196,6,11.166666666666666,0.29850746268656714,0.08484449760765551,0.4
instacart,5741,7,2.142857142857143,0.33333333333333337,0.375,1.0
instacart,16799,3,24.666666666666668,0.17567567567567566,0.11142533936651583,0.7297297297297297
instacart,12614,9,4.111111111111111,0.4054054054054054,0.05336538461538461,0.3333333333333333
instacart,19897,49,7.183673469387755,0.46590909090909094,0.03833171273908203,0.0
instacart,14170,12,18.083333333333332,0.5391705069124424,0.13513176378709338,0.17647058823529413
instacart,9743,5,22.6,0.23008849557522126,0.10306770082750995,0.7727272727272727
instacart,16252,5,2.4,0.33333333333333337,0.125,0.25
instacart,8402,11,6.545454545454546,0.375,0.04973039215686274,0.16666666666666666
instacart,13264,6,7.5,0.1333333333333333,0.25555555555555554,1.0
instacart,6833,3,2.3333333333333335,0.0,0.0,1.0
instacart,12314,4,18.0,0.1527777777777778,0.07326892109500804,0.6923076923076923
instacart,4719,7,8.0,0.3214285714285714,0.06944444444444445,0.36363636363636365
instacart,12719,5,5.8,0.2068965517241379,0.06486568986568986,0.5
instacart,6719,4,7.5,0.16666666666666663,0.05185185185185185,0.0
instacart,13742,6,8.5,0.5490196078431373,0.2003174603174603,0.08333333333333333
instacart,14753,9,8.666666666666666,0.4871794871794872,0.16142711251167136,0.0
instacart,9196,5,5.8,0.1724137931034483,0.07478632478632478,1.0
instacart,16514,3,15.666666666666666,0.19148936170212771,0.18666666666666665,0.6190476190476191
instacart,1006,25,6.0,0.5533333333333333,0.0997053872053872,0.125
instacart,9038,19,2.6842105263157894,0.8235294117647058,0.36296296296296293,0.0
instacart,18928,35,9.057142857142857,0.5962145110410095,0.08444619774354993,0.1
instacart,16979,33,20.393939393939394,0.5913818722139673,0.07448395766250465,0.12903225806451613
instacart,10533,4,8.0,0.15625,0.1258730158730159,0.7142857142857143
instacart,17319,6,5.333333333333333,0.1875,0.0404040404040404,0.8
instacart,8438,2,8.5,0.05882352941176472,0.0625,0.8571428571428571
instacart,4284,5,14.8,0.31081081081081086,0.1796517595307918,0.6428571428571429
instacart,568,10,5.9,0.5593220338983051,0.1312113812113812,0.0
instacart,8922,4,15.0,0.4,0.20057720057720055,0.21428571428571427
instacart,7697,2,5.0,0.0,0.0,1.0
instacart,5070,11,15.363636363636363,0.272189349112426,0.03983891410970518,0.6
instacart,10252,23,12.26086956521739,0.5567375886524824,0.13551852670687958,0.5555555555555556
instacart,18718,42,10.214285714285714,0.7342657342657343,0.14333838396126655,0.0
instacart,3485,18,3.1666666666666665,0.7192982456140351,0.367742551566081,0.0
instacart,11879,42,9.142857142857142,0.8567708333333334,0.25223880820412625,0.1
instacart,4982,2,3.0,0.16666666666666663,0.2,0.75
instacart,4358,3,13.333333333333334,0.30000000000000004,0.1534090909090909,0.3076923076923077
instacart,19070,12,14.583333333333334,0.6171428571428572,0.14856832812560833,0.23529411764705882
instacart,5533,38,7.921052631578948,0.4750830564784053,0.051010701010701015,0.2727272727272727
instacart,7923,31,11.03225806451613,0.5058479532163742,0.05621367080906801,0.5
instacart,7134,3,5.333333333333333,0.0,0.0,1.0
instacart,2480,9,6.666666666666667,0.4,0.26625631313131315,0.1111111111111111
instacart,1511,15,6.4,0.4375,0.04170918367346939,0.4
instacart,2989,3,12.333333333333334,0.027027027027026973,0.0,0.9230769230769231
instacart,15604,13,10.0,0.46153846153846156,0.07602152477152478,0.16666666666666666
instacart,10018,40,11.05,0.7918552036199095,0.15260664521898543,0.07142857142857142
instacart,6399,17,7.647058823529412,0.4538461538461539,0.10180988951064415,0.14285714285714285
instacart,14094,12,8.083333333333334,0.5051546391752577,0.13458931419457734,0.3
instacart,16775,6,9.666666666666666,0.43103448275862066,0.18282159017453137,0.2222222222222222
instacart,11010,5,14.4,0.19444444444444442,0.0955952380952381,0.875
instacart,5098,3,3.3333333333333335,0.09999999999999998,0.08333333333333333,1.0
instacart,16013,10,17.4,0.44252873563218387,0.11323741386844446,0.21428571428571427
instacart,2436,5,5.2,0.038461538461538436,0.0,1.0
instacart,422,35,6.314285714285714,0.6787330316742082,0.14107295050201624,0.0
instacart,9584,15,11.0,0.49090909090909096,0.09928427766160684,0.21428571428571427
instacart,11240,3,7.333333333333333,0.045454545454545414,0.02631578947368421,1.0
instacart,14884,10,15.4,0.4545454545454546,0.05548689208776928,0.625
instacart,12700,4,2.25,0.33333333333333337,0.2611111111111111,0.5
instacart,5780,3,6.333333333333333,0.21052631578947367,0.12662337662337664,0.25
instacart,1748,10,11.3,0.3097345132743363,0.02601410934744268,0.75
instacart,16093,14,6.142857142857143,0.7558139534883721,0.33501221001220993,0.16666666666666666
instacart,20126,49,12.10204081632653,0.6981450252951096,0.10888587725419545,0.0
instacart,13499,12,3.8333333333333335,0.6086956521739131,0.21717171717171715,0.0
instacart,4622,37,5.45945945945946,0.4158415841584159,0.016005291005291005,0.3333333333333333
instacart,9261,26,12.576923076923077,0.6269113149847094,0.13139294169186852,0.125
instacart,16994,3,4.0,0.33333333333333337,0.30952380952380953,0.5
instacart,16269,3,10.333333333333334,0.16129032258064513,0.11363636363636363,0.5833333333333334
instacart,11115,6,7.166666666666667,0.32558139534883723,0.10666666666666666,0.6666666666666666
instacart,19748,49,17.122448979591837,0.7067938021454112,0.08924165893667269,0.4
instacart,11735,4,21.0,0.23809523809523814,0.09909054060900846,0.7142857142857143
instacart,6757,7,3.5714285714285716,0.19999999999999996,0.041666666666666664,0.875
instacart,7421,31,17.838709677419356,0.5750452079566004,0.11654099964980076,0.3333333333333333
instacart,8411,40,1.425,0.3508771929824561,0.05128205128205128,0.6666666666666666
instacart,9527,5,2.0,0.4,0.125,0.0
instacart,9670,10,9.3,0.5806451612903225,0.27875180375180375,0.0
instacart,14056,5,13.0,0.3384615384615385,0.1300287356321839,0.21428571428571427
instacart,7105,23,12.565217391304348,0.5882352941176471,0.08492723328927863,0.0
instacart,5219,3,11.333333333333334,0.23529411764705888,0.20394736842105263,0.5833333333333334
instacart,5119,3,4.666666666666667,0.0714285714285714,0.05,0.875
instacart,12774,4,4.0,0.375,0.13333333333333333,0.0
instacart,7441,2,9.5,0.052631578947368474,0.05555555555555555,0.8888888888888888
instacart,749,11,7.7272727272727275,0.5411764705882354,0.19249156072685483,0.09090909090909091
instacart,7717,7,8.142857142857142,0.22807017543859653,0.023015873015873017,0.5714285714285714
instacart,11716,2,11.5,0.13043478260869568,0.15,0.7
instacart,19837,49,9.142857142857142,0.5200892857142857,0.03974112931305291,0.15384615384615385
instacart,6835,35,6.485714285714286,0.5374449339207048,0.07871040195867185,0.6666666666666666
instacart,7137,5,2.8,0.1428571428571429,0.05,1.0
instacart,5790,16,11.4375,0.5519125683060109,0.10957888659788871,0.25
instacart,17526,16,9.875,0.639240506329114,0.14354305762015415,0.16666666666666666
instacart,11599,8,11.75,0.3085106382978723,0.11436990585707969,0.3333333333333333
instacart,2875,5,11.2,0.1607142857142857,0.007142857142857143,0.875
instacart,19802,49,10.224489795918368,0.7684630738522954,0.12882422640740632,0.0
instacart,16445,5,6.4,0.03125,0.05,0.6666666666666666
instacart,9,3,10.0,0.23333333333333328,0.16269841269841268,0.6923076923076923
instacart,15820,10,7.8,0.46153846153846156,0.2363132238132238,0.16666666666666666
instacart,18552,6,9.5,0.19298245614035092,0.023809523809523808,0.8
instacart,20182,49,4.346938775510204,0.8075117370892019,0.16132819726569725,0.0
instacart,13132,48,9.854166666666666,0.7780126849894292,0.1229890448436586,0.0
instacart,5572,9,6.0,0.40740740740740744,0.13148917055167056,0.0
instacart,6257,34,10.470588235294118,0.7219101123595506,0.12815450771526252,0.14285714285714285
instacart,11185,15,13.2,0.4191919191919192,0.086347708221479,0.8333333333333334
instacart,19340,3,18.333333333333332,0.1636363636363637,0.12142857142857143,0.782608695652174
instacart,19050,3,3.0,0.2222222222222222,0.14285714285714285,0.0
instacart,11811,6,2.6666666666666665,0.5625,0.27999999999999997,0.5
instacart,2209,3,3.0,0.11111111111111116,0.0,0.5
instacart,2466,6,8.0,0.35416666666666663,0.10886554621848739,0.5
instacart,12860,21,10.047619047619047,0.5308056872037914,0.12404254689332592,0.23076923076923078
instacart,16516,41,1.9024390243902438,0.5384615384615384,0.03208333333333333,0.0
instacart,20028,49,4.857142857142857,0.7268907563025211,0.09176110347985349,0.09090909090909091
instacart,16589,6,16.666666666666668,0.22999999999999998,0.05824786324786324,0.75
instacart,89,2,28.0,0.2321428571428571,0.3023255813953488,0.4583333333333333
instacart,14350,4,2.75,0.7272727272727273,0.8888888888888888,0.0
instacart,3802,4,1.5,0.6666666666666667,0.8333333333333334,0.0
instacart,3725,2,4.5,0.0,0.0,1.0
instacart,7394,8,12.625,0.5346534653465347,0.21118583797155224,0.5833333333333334
instacart,370,17,10.882352941176471,0.5135135135135135,0.09429616121426465,0.5833333333333334
instacart,12004,12,14.166666666666666,0.6,0.20281936802312978,0.0625
instacart,886,47,11.340425531914894,0.774859287054409,0.12052287623302653,0.25
instacart,17611,14,9.571428571428571,0.6716417910447761,0.16681941540241135,0.1
instacart,13604,6,9.333333333333334,0.2857142857142857,0.08177895089659795,0.6666666666666666
instacart,11070,4,21.25,0.2823529411764706,0.18722104768616396,0.7931034482758621
instacart,14302,11,6.545454545454546,0.2222222222222222,0.07529761904761903,0.7619047619047619
instacart,6240,17,12.882352941176471,0.4383561643835616,0.0715444277944278,0.4444444444444444
instacart,5543,9,6.444444444444445,0.5,0.1387987012987013,0.0
instacart,14044,9,10.555555555555555,0.5263157894736843,0.26437042124542126,0.0
instacart,1960,5,6.4,0.3125,0.3119047619047619,0.25
instacart,18345,4,4.0,0.5625,0.611904761904762,0.5
instacart,3006,4,7.5,0.06666666666666665,0.017543859649122806,1.0
instacart,8327,3,12.0,0.05555555555555558,0.03644501278772379,0.9166666666666666
instacart,18222,7,9.571428571428571,0.13432835820895528,0.06857781426746944,0.9166666666666666
instacart,6062,8,7.25,0.3448275862068966,0.12137862137862136,0.5294117647058824
instacart,1176,12,23.916666666666668,0.4843205574912892,0.09445135742601161,0.25
instacart,20247,49,9.448979591836734,0.490280777537797,0.04001186310573509,0.3333333333333333
instacart,4062,3,4.666666666666667,0.2142857142857143,0.3787878787878788,0.8888888888888888
instacart,9990,12,3.1666666666666665,0.39473684210526316,0.10909090909090909,0.0
instacart,8563,28,5.071428571428571,0.5704225352112676,0.04600368767035433,0.0
instacart,17536,6,5.333333333333333,0.34375,0.0904341736694678,0.16666666666666666
instacart,14578,38,4.815789473684211,0.3989071038251366,0.020475020475020474,0.0
