dataset,feature_a,feature_b,spearman,abs_spearman
sam,preference_drift,recent_basket_novelty,0.6572394243023663,0.6572394243023663
sam,preference_drift,popularity_profile,-0.2992390782382301,0.2992390782382301
sam,preference_drift,frequency_popularity_alignment,-0.19597140669706367,0.19597140669706367
sam,preference_drift,neighbor_similarity,-0.1408862492760302,0.1408862492760302
sam,preference_drift,cooccurrence_support,-0.4212241490209212,0.4212241490209212
sam,preference_drift,transition_predictability,-0.4032787397845527,0.4032787397845527
sam,recent_basket_novelty,popularity_profile,-0.2444176136634955,0.2444176136634955
sam,recent_basket_novelty,frequency_popularity_alignment,-0.118301350207175,0.118301350207175
sam,recent_basket_novelty,neighbor_similarity,-0.09934882055584658,0.09934882055584658
sam,recent_basket_novelty,cooccurrence_support,-0.31288432901098745,0.31288432901098745
sam,recent_basket_novelty,transition_predictability,-0.3467631876546128,0.3467631876546128
sam,popularity_profile,frequency_popularity_alignment,0.04720218284757344,0.04720218284757344
sam,popularity_profile,neighbor_similarity,0.6589165989331635,0.6589165989331635
sam,popularity_profile,cooccurrence_support,0.5891110199336211,0.5891110199336211
sam,popularity_profile,transition_predictability,0.34837662856462787,0.34837662856462787
sam,frequency_popularity_alignment,neighbor_similarity,0.31460271224219466,0.31460271224219466
sam,frequency_popularity_alignment,cooccurrence_support,0.13537892038167734,0.13537892038167734
sam,frequency_popularity_alignment,transition_predictability,0.19281925153344331,0.19281925153344331
sam,neighbor_similarity,cooccurrence_support,0.4833749214767328,0.4833749214767328
sam,neighbor_similarity,transition_predictability,0.45273207647260194,0.45273207647260194
sam,cooccurrence_support,transition_predictability,0.32132356047067434,0.32132356047067434
taobao,n_baskets,avg_basket_size,0.31674244136530505,0.31674244136530505
taobao,n_baskets,repeat_rate,0.34743850154789924,0.34743850154789924
taobao,n_baskets,item_entropy,-0.23570645962526882,0.23570645962526882
taobao,n_baskets,singleton_item_share,-0.33335388691563805,0.33335388691563805
taobao,n_baskets,adjacent_basket_jaccard,0.20140744279538023,0.20140744279538023
taobao,n_baskets,recency_frequency_disagreement,0.672011261872942,0.672011261872942
taobao,n_baskets,preference_drift,-0.23097393425606308,0.23097393425606308
taobao,n_baskets,recent_basket_novelty,-0.07349130439207895,0.07349130439207895
taobao,n_baskets,popularity_profile,-0.11812889975010579,0.11812889975010579
taobao,n_baskets,frequency_popularity_alignment,-0.2452785989185852,0.2452785989185852
taobao,n_baskets,neighbor_similarity,-0.004003795881376369,0.004003795881376369
taobao,n_baskets,cooccurrence_support,0.1833794759101641,0.1833794759101641
taobao,n_baskets,transition_predictability,-0.003397897996272141,0.003397897996272141
taobao,avg_basket_size,repeat_rate,0.014277041298677724,0.014277041298677724
taobao,avg_basket_size,item_entropy,0.04340491779974619,0.04340491779974619
taobao,avg_basket_size,singleton_item_share,-0.011554071075693121,0.011554071075693121
taobao,avg_basket_size,adjacent_basket_jaccard,-0.03138989780943734,0.03138989780943734
taobao,avg_basket_size,recency_frequency_disagreement,0.5405335822833305,0.5405335822833305
taobao,avg_basket_size,preference_drift,0.0124828212246451,0.0124828212246451
taobao,avg_basket_size,recent_basket_novelty,0.06405289862157466,0.06405289862157466
taobao,avg_basket_size,popularity_profile,-0.3662422524086737,0.3662422524086737
taobao,avg_basket_size,frequency_popularity_alignment,-0.1796210618466627,0.1796210618466627
taobao,avg_basket_size,neighbor_similarity,-0.2695021676799745,0.2695021676799745
taobao,avg_basket_size,cooccurrence_support,0.3613902453050752,0.3613902453050752
taobao,avg_basket_size,transition_predictability,-0.103544455973241,0.103544455973241
taobao,repeat_rate,item_entropy,-0.8494080261133233,0.8494080261133233
taobao,repeat_rate,singleton_item_share,-0.9962233638814659,0.9962233638814659
taobao,repeat_rate,adjacent_basket_jaccard,0.8089006391390178,0.8089006391390178
taobao,repeat_rate,recency_frequency_disagreement,0.15565124123388027,0.15565124123388027
taobao,repeat_rate,preference_drift,-0.6661630589404993,0.6661630589404993
taobao,repeat_rate,recent_basket_novelty,-0.6314383834762409,0.6314383834762409
taobao,repeat_rate,popularity_profile,0.2027695984657416,0.2027695984657416
taobao,repeat_rate,frequency_popularity_alignment,0.40887158466743295,0.40887158466743295
taobao,repeat_rate,neighbor_similarity,0.23927286559836713,0.23927286559836713
taobao,repeat_rate,cooccurrence_support,0.10765016100733783,0.10765016100733783
taobao,repeat_rate,transition_predictability,0.3344194884907416,0.3344194884907416
taobao,item_entropy,singleton_item_share,0.8449370249500172,0.8449370249500172
taobao,item_entropy,adjacent_basket_jaccard,-0.687041701708179,0.687041701708179
taobao,item_entropy,recency_frequency_disagreement,-0.08676459125729014,0.08676459125729014
taobao,item_entropy,preference_drift,0.612604368971699,0.612604368971699
taobao,item_entropy,recent_basket_novelty,0.5336305734445105,0.5336305734445105
taobao,item_entropy,popularity_profile,-0.18754452571469815,0.18754452571469815
taobao,item_entropy,frequency_popularity_alignment,-0.42999295858234815,0.42999295858234815
taobao,item_entropy,neighbor_similarity,-0.20833678985606205,0.20833678985606205
taobao,item_entropy,cooccurrence_support,-0.086422681282251,0.086422681282251
taobao,item_entropy,transition_predictability,-0.2926621798930227,0.2926621798930227
taobao,singleton_item_share,adjacent_basket_jaccard,-0.7985562602379074,0.7985562602379074
taobao,singleton_item_share,recency_frequency_disagreement,-0.14698883282124373,0.14698883282124373
taobao,singleton_item_share,preference_drift,0.6345011612423791,0.6345011612423791
taobao,singleton_item_share,recent_basket_novelty,0.6299003214403011,0.6299003214403011
taobao,singleton_item_share,popularity_profile,-0.20024399777180799,0.20024399777180799
taobao,singleton_item_share,frequency_popularity_alignment,-0.3250823538429953,0.3250823538429953
taobao,singleton_item_share,neighbor_similarity,-0.22576324847428872,0.22576324847428872
taobao,singleton_item_share,cooccurrence_support,-0.10296897248236402,0.10296897248236402
taobao,singleton_item_share,transition_predictability,-0.3216178993088811,0.3216178993088811
taobao,adjacent_basket_jaccard,recency_frequency_disagreement,0.06170275095743261,0.06170275095743261
taobao,adjacent_basket_jaccard,preference_drift,-0.38149676181712033,0.38149676181712033
taobao,adjacent_basket_jaccard,recent_basket_novelty,-0.5134544450863161,0.5134544450863161
taobao,adjacent_basket_jaccard,popularity_profile,0.2076479489410762,0.2076479489410762
taobao,adjacent_basket_jaccard,frequency_popularity_alignment,0.28362950479661164,0.28362950479661164
taobao,adjacent_basket_jaccard,neighbor_similarity,0.23055820467046553,0.23055820467046553
taobao,adjacent_basket_jaccard,cooccurrence_support,0.07459216101816774,0.07459216101816774
taobao,adjacent_basket_jaccard,transition_predictability,0.3181556053938897,0.3181556053938897
taobao,recency_frequency_disagreement,preference_drift,-0.08884954664384023,0.08884954664384023
taobao,recency_frequency_disagreement,recent_basket_novelty,0.027264689396038527,0.027264689396038527
taobao,recency_frequency_disagreement,popularity_profile,-0.22530962214517758,0.22530962214517758
taobao,recency_frequency_disagreement,frequency_popularity_alignment,-0.29844590936465687,0.29844590936465687
taobao,recency_frequency_disagreement,neighbor_similarity,-0.19314650991540397,0.19314650991540397
taobao,recency_frequency_disagreement,cooccurrence_support,0.3087773520771557,0.3087773520771557
taobao,recency_frequency_disagreement,transition_predictability,-0.06214954244831573,0.06214954244831573
taobao,preference_drift,recent_basket_novelty,0.41752044153506485,0.41752044153506485
taobao,preference_drift,popularity_profile,-0.18374967229319558,0.18374967229319558
taobao,preference_drift,frequency_popularity_alignment,-0.29937652249456653,0.29937652249456653
taobao,preference_drift,neighbor_similarity,-0.23484612653709938,0.23484612653709938
taobao,preference_drift,cooccurrence_support,-0.08678649903787908,0.08678649903787908
taobao,preference_drift,transition_predictability,-0.31589278944835447,0.31589278944835447
taobao,recent_basket_novelty,popularity_profile,-0.2032586365226746,0.2032586365226746
taobao,recent_basket_novelty,frequency_popularity_alignment,-0.2167712161240569,0.2167712161240569
taobao,recent_basket_novelty,neighbor_similarity,-0.2194413759199971,0.2194413759199971
taobao,recent_basket_novelty,cooccurrence_support,-0.053345264468118936,0.053345264468118936
taobao,recent_basket_novelty,transition_predictability,-0.4300598693450905,0.4300598693450905
taobao,popularity_profile,frequency_popularity_alignment,0.09274059230006435,0.09274059230006435
taobao,popularity_profile,neighbor_similarity,0.5991528187177396,0.5991528187177396
taobao,popularity_profile,cooccurrence_support,0.2247611954091789,0.2247611954091789
taobao,popularity_profile,transition_predictability,0.18180298603519524,0.18180298603519524
taobao,frequency_popularity_alignment,neighbor_similarity,0.5167019673653779,0.5167019673653779
taobao,frequency_popularity_alignment,cooccurrence_support,-0.0999040426910983,0.0999040426910983
taobao,frequency_popularity_alignment,transition_predictability,0.38365317382742553,0.38365317382742553
taobao,neighbor_similarity,cooccurrence_support,0.05305168002253149,0.05305168002253149
taobao,neighbor_similarity,transition_predictability,0.48938898228279026,0.48938898228279026
taobao,cooccurrence_support,transition_predictability,0.060506985459715695,0.060506985459715695
valuedshopper,n_baskets,avg_basket_size,0.005135507486034635,0.005135507486034635
valuedshopper,n_baskets,repeat_rate,0.08658168763445696,0.08658168763445696
valuedshopper,n_baskets,item_entropy,-0.08247296591155294,0.08247296591155294
valuedshopper,n_baskets,singleton_item_share,-0.06626242113179756,0.06626242113179756
valuedshopper,n_baskets,adjacent_basket_jaccard,-0.00441868557246394,0.00441868557246394
valuedshopper,n_baskets,recency_frequency_disagreement,0.04237879139319908,0.04237879139319908
valuedshopper,n_baskets,preference_drift,-0.04896405582807895,0.04896405582807895
valuedshopper,n_baskets,recent_basket_novelty,-0.05268880342211148,0.05268880342211148
valuedshopper,n_baskets,popularity_profile,0.06560191024282251,0.06560191024282251
valuedshopper,n_baskets,frequency_popularity_alignment,-0.026945214316735546,0.026945214316735546
valuedshopper,n_baskets,neighbor_similarity,0.026542147549005732,0.026542147549005732
valuedshopper,n_baskets,cooccurrence_support,0.05996239168437575,0.05996239168437575
valuedshopper,n_baskets,transition_predictability,0.02682751166057653,0.02682751166057653
valuedshopper,avg_basket_size,repeat_rate,0.4458351272043496,0.4458351272043496
valuedshopper,avg_basket_size,item_entropy,-0.11533559456464955,0.11533559456464955
valuedshopper,avg_basket_size,singleton_item_share,-0.48682864792061376,0.48682864792061376
valuedshopper,avg_basket_size,adjacent_basket_jaccard,0.2159548967539267,0.2159548967539267
valuedshopper,avg_basket_size,recency_frequency_disagreement,0.42584831232175935,0.42584831232175935
valuedshopper,avg_basket_size,preference_drift,-0.4156651480769378,0.4156651480769378
valuedshopper,avg_basket_size,recent_basket_novelty,-0.2442448033509648,0.2442448033509648
valuedshopper,avg_basket_size,popularity_profile,0.20129475279011516,0.20129475279011516
valuedshopper,avg_basket_size,frequency_popularity_alignment,0.10624844024337124,0.10624844024337124
valuedshopper,avg_basket_size,neighbor_similarity,-0.017813730659105277,0.017813730659105277
valuedshopper,avg_basket_size,cooccurrence_support,0.11769474493667582,0.11769474493667582
valuedshopper,avg_basket_size,transition_predictability,0.059366802687862145,0.059366802687862145
valuedshopper,repeat_rate,item_entropy,-0.8221242271701313,0.8221242271701313
valuedshopper,repeat_rate,singleton_item_share,-0.9036381943068172,0.9036381943068172
valuedshopper,repeat_rate,adjacent_basket_jaccard,0.6882999220412517,0.6882999220412517
valuedshopper,repeat_rate,recency_frequency_disagreement,-0.1034235073835613,0.1034235073835613
valuedshopper,repeat_rate,preference_drift,-0.8903800992232362,0.8903800992232362
valuedshopper,repeat_rate,recent_basket_novelty,-0.5325831579469192,0.5325831579469192
valuedshopper,repeat_rate,popularity_profile,0.2053734045069999,0.2053734045069999
valuedshopper,repeat_rate,frequency_popularity_alignment,0.11298849375255596,0.11298849375255596
valuedshopper,repeat_rate,neighbor_similarity,0.19514066084744766,0.19514066084744766
valuedshopper,repeat_rate,cooccurrence_support,0.2239028938817633,0.2239028938817633
valuedshopper,repeat_rate,transition_predictability,0.15346128624441702,0.15346128624441702
valuedshopper,item_entropy,singleton_item_share,0.5519591780986828,0.5519591780986828
valuedshopper,item_entropy,adjacent_basket_jaccard,-0.8032210827066625,0.8032210827066625
valuedshopper,item_entropy,recency_frequency_disagreement,0.26158860277654084,0.26158860277654084
valuedshopper,item_entropy,preference_drift,0.7366676360553772,0.7366676360553772
valuedshopper,item_entropy,recent_basket_novelty,0.4317836221949841,0.4317836221949841
valuedshopper,item_entropy,popularity_profile,-0.11961591724431941,0.11961591724431941
valuedshopper,item_entropy,frequency_popularity_alignment,-0.12113226003942543,0.12113226003942543
valuedshopper,item_entropy,neighbor_similarity,-0.4566079379806899,0.4566079379806899
valuedshopper,item_entropy,cooccurrence_support,-0.19283313802547383,0.19283313802547383
valuedshopper,item_entropy,transition_predictability,-0.219280740733668,0.219280740733668
valuedshopper,singleton_item_share,adjacent_basket_jaccard,-0.48023248760117887,0.48023248760117887
valuedshopper,singleton_item_share,recency_frequency_disagreement,0.025900725374786368,0.025900725374786368
valuedshopper,singleton_item_share,preference_drift,0.7972641954892135,0.7972641954892135
valuedshopper,singleton_item_share,recent_basket_novelty,0.5025751375668549,0.5025751375668549
valuedshopper,singleton_item_share,popularity_profile,-0.21493843575164406,0.21493843575164406
valuedshopper,singleton_item_share,frequency_popularity_alignment,-0.07484585521903649,0.07484585521903649
valuedshopper,singleton_item_share,neighbor_similarity,-0.002944229981109647,0.002944229981109647
valuedshopper,singleton_item_share,cooccurrence_support,-0.20090763828339606,0.20090763828339606
valuedshopper,singleton_item_share,transition_predictability,-0.0846471632416156,0.0846471632416156
valuedshopper,adjacent_basket_jaccard,recency_frequency_disagreement,-0.12409467212410996,0.12409467212410996
valuedshopper,adjacent_basket_jaccard,preference_drift,-0.5394982836732785,0.5394982836732785
valuedshopper,adjacent_basket_jaccard,recent_basket_novelty,-0.35606075493791645,0.35606075493791645
valuedshopper,adjacent_basket_jaccard,popularity_profile,0.11977456889028239,0.11977456889028239
valuedshopper,adjacent_basket_jaccard,frequency_popularity_alignment,0.10788874796786659,0.10788874796786659
valuedshopper,adjacent_basket_jaccard,neighbor_similarity,0.39987656718415826,0.39987656718415826
valuedshopper,adjacent_basket_jaccard,cooccurrence_support,0.1504654370101465,0.1504654370101465
valuedshopper,adjacent_basket_jaccard,transition_predictability,0.19253854159415298,0.19253854159415298
valuedshopper,recency_frequency_disagreement,preference_drift,0.11653792824537498,0.11653792824537498
valuedshopper,recency_frequency_disagreement,recent_basket_novelty,0.32337092425956243,0.32337092425956243
valuedshopper,recency_frequency_disagreement,popularity_profile,0.042617610785197046,0.042617610785197046
valuedshopper,recency_frequency_disagreement,frequency_popularity_alignment,0.0017939585181915257,0.0017939585181915257
valuedshopper,recency_frequency_disagreement,neighbor_similarity,-0.12665065259966687,0.12665065259966687
valuedshopper,recency_frequency_disagreement,cooccurrence_support,-0.014010867291626313,0.014010867291626313
valuedshopper,recency_frequency_disagreement,transition_predictability,-0.1644256405102331,0.1644256405102331
valuedshopper,preference_drift,recent_basket_novelty,0.4950532775916965,0.4950532775916965
valuedshopper,preference_drift,popularity_profile,-0.20158253062050666,0.20158253062050666
valuedshopper,preference_drift,frequency_popularity_alignment,-0.10794668537065076,0.10794668537065076
valuedshopper,preference_drift,neighbor_similarity,-0.18206205008773835,0.18206205008773835
valuedshopper,preference_drift,cooccurrence_support,-0.21130882990699912,0.21130882990699912
valuedshopper,preference_drift,transition_predictability,-0.15404681887645125,0.15404681887645125
valuedshopper,recent_basket_novelty,popularity_profile,-0.1308148484634928,0.1308148484634928
valuedshopper,recent_basket_novelty,frequency_popularity_alignment,-0.05597029243568376,0.05597029243568376
valuedshopper,recent_basket_novelty,neighbor_similarity,-0.1179294094444123,0.1179294094444123
valuedshopper,recent_basket_novelty,cooccurrence_support,-0.12720433743623152,0.12720433743623152
valuedshopper,recent_basket_novelty,transition_predictability,-0.3178288043054581,0.3178288043054581
valuedshopper,popularity_profile,frequency_popularity_alignment,0.23980608401932751,0.23980608401932751
valuedshopper,popularity_profile,neighbor_similarity,0.2033255270252258,0.2033255270252258
valuedshopper,popularity_profile,cooccurrence_support,0.8064767390038863,0.8064767390038863
valuedshopper,popularity_profile,transition_predictability,0.3106634830797831,0.3106634830797831
valuedshopper,frequency_popularity_alignment,neighbor_similarity,0.35547231249272837,0.35547231249272837
valuedshopper,frequency_popularity_alignment,cooccurrence_support,0.3294012408638406,0.3294012408638406
valuedshopper,frequency_popularity_alignment,transition_predictability,0.2144639926985501,0.2144639926985501
valuedshopper,neighbor_similarity,cooccurrence_support,0.31746353583145853,0.31746353583145853
valuedshopper,neighbor_similarity,transition_predictability,0.4337458383908942,0.4337458383908942
valuedshopper,cooccurrence_support,transition_predictability,0.32210889166975853,0.32210889166975853
