dataset,keyset,user,recency,frequency,racf,tifuknn,triple2vec,sets2sets,dnntsp,n_baskets,avg_basket_size,repeat_rate,item_entropy,singleton_item_share,adjacent_basket_jaccard,recency_frequency_disagreement,preference_drift,recent_basket_novelty,popularity_profile,frequency_popularity_alignment,neighbor_similarity,cooccurrence_support,transition_predictability
instacart,1,18233,0.2772734273550482,0.8687949224876582,0.8687949224876582,1.0,0.8687949224876582,0.169580102636808,0.8687949224876582,23,11.956521739130435,0.76,0.902222986962798,0.3939393939393939,0.2138334965137789,0.8,0.1764107332750343,0.0,0.9613803143947072,0.2607863493068291,0.270003780568414,2.5876710327016488,0.1231095258408652
instacart,1,17477,0.0,0.169580102636808,0.0,0.2772734273550482,0.3600546145772339,0.0,0.3600546145772339,4,13.25,0.1886792452830188,0.9834239656210704,0.7906976744186046,0.0746031746031746,0.8,0.6826008675379323,0.8181818181818182,0.9763921453132351,0.1608979317621415,0.3143713232372201,1.9749742123196428,0.093102246197039
instacart,1,14659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.9114081821406852,,0.2500887009639476,1.6589705156556502,0.0062863508645955
instacart,1,17813,0.0,0.2139862647345275,0.2139862647345275,0.2139862647345275,0.339160205273616,0.0,0.2139862647345275,12,7.25,0.3793103448275862,0.9592990445892122,0.6481481481481481,0.11008436008436,0.7,0.7015140886762337,0.5,0.9570376668041408,-0.0349730638157603,0.284359004663387,2.7997121651020174,0.113469603923006
instacart,1,2112,0.4703652827859578,1.0,1.0,0.8687949224876582,0.8687949224876582,0.3600546145772339,1.0,37,28.24324324324324,0.7636363636363637,0.8881507461925333,0.4655870445344129,0.1837714095135872,0.8,0.1821433355884096,0.0357142857142857,0.9674442554149042,0.3419395693231375,0.3022312400798259,2.688886008010326,0.1068960623013956
instacart,1,6259,0.339160205273616,0.0,0.0,0.0,0.0,0.0,0.0,13,19.692307692307693,0.50390625,0.9470480272145972,0.5748031496062992,0.1202362732720537,0.8,0.4153386762697248,0.3823529411764705,0.8524659638372949,0.1635612861039541,0.2074444503064493,0.7011000070932663,0.0474146380696858
instacart,1,1774,0.1460683498427064,0.1460683498427064,0.1312050775123417,0.1460683498427064,0.339160205273616,0.5531464700081437,0.339160205273616,2,24.5,0.1224489795918367,0.989596366502087,0.8604651162790697,0.1395348837209302,0.4,,0.7391304347826086,0.9032432555426388,-0.1271053435723659,0.1502135315125641,1.048928972022341,0.0799136825806508
instacart,1,18288,0.8687949224876582,1.0,0.8687949224876582,0.8304198973631919,0.8304198973631919,0.5531464700081437,0.6608397947263838,4,11.25,0.4222222222222223,0.9555315930036364,0.5769230769230769,0.2373949579831933,0.3,0.350754618044895,0.2222222222222222,0.97304068968624,0.2950808440106039,0.3939942007379815,3.5809137661195862,0.1263172006247576
instacart,1,2191,0.5087403079104241,0.5531464700081437,0.5531464700081437,0.5087403079104241,0.4852285551163225,0.339160205273616,0.5087403079104241,6,4.166666666666667,0.4399999999999999,0.9068969822955184,0.7142857142857143,0.2204761904761905,0.1999999999999999,0.4249878698998337,0.5,0.9722354550983175,0.1441499940312894,0.5021259538673049,2.528891329357573,0.1441358450236806
instacart,1,18918,0.4692787260227564,0.5307212739772434,0.5307212739772434,0.7039180890341346,0.2960819109658651,0.4692787260227564,0.7653606369886217,13,6.461538461538462,0.5119047619047619,0.8898235294425745,0.6829268292682927,0.2472532097532097,0.4,0.4360801124032474,0.0,0.947465532178815,0.2250118703510668,0.3191676326649685,2.3777981353799555,0.1179660239502451
instacart,1,18181,0.0,0.5087403079104241,0.5087403079104241,0.4703652827859578,0.5531464700081437,0.169580102636808,0.5531464700081437,27,7.185185185185185,0.6855670103092784,0.8921754334035967,0.4754098360655737,0.152949762655645,0.5,0.2505840468405349,0.1666666666666666,0.9527344247974402,0.0835413540232173,0.2560248171154293,1.859981827033888,0.1196861967637746
instacart,1,8855,0.5307212739772434,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,1.0,0.7653606369886217,7,2.571428571428572,0.6666666666666667,0.873691549534701,0.3333333333333333,0.5444444444444444,0.0,0.4359875267259053,0.0,0.978109444331824,-0.5797710356524485,0.556873447880326,3.3333241480572653,0.1271248966729989
instacart,1,10764,0.169580102636808,0.0,0.0,0.0,0.0,0.339160205273616,0.1312050775123417,8,10.25,0.2317073170731707,0.9773892750372508,0.7777777777777778,0.0119254658385093,0.7,0.6548636082155322,0.5625,0.9625150801224208,0.258482546346664,0.2948754469979024,2.170685240801829,0.0915070595024532
instacart,1,3905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.75,0.2857142857142857,0.9629610647945144,0.6,0.0833333333333333,0.0,0.6979078010016793,0.6666666666666666,0.9289931510816368,-0.2886751345948128,0.2750972820571412,0.0,0.0902534822900585
instacart,1,3327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.25,0.1176470588235294,0.9859934977276436,0.8666666666666667,0.0952380952380952,0.3,1.0,0.6666666666666666,0.758148155876987,0.0453920649501601,0.1096173379655073,0.2029538432115587,0.0290326046842002
instacart,1,20030,1.0,1.0,1.0,0.8539316501572936,1.0,0.5531464700081437,1.0,49,8.224489795918368,0.7518610421836228,0.8794687804581891,0.44,0.1086178162806704,0.5,0.2285125861161862,0.0,0.9492508861925988,0.1956140155364234,0.3539143196236165,2.6791537984052205,0.1279514184861113
instacart,1,17597,0.0,0.1460683498427064,0.169580102636808,0.1460683498427064,0.529634717214042,0.1312050775123417,0.1460683498427064,5,11.0,0.1818181818181817,0.9840026722833944,0.8,0.032258064516129,0.7,0.7205078254401708,0.6666666666666666,0.8505901811547463,0.1131357114545641,0.1679852037658984,0.7233225852304519,0.0308428139976321
instacart,1,16088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,11.833333333333334,0.323943661971831,0.9655142133889112,0.7083333333333334,0.151014911014911,0.5,0.6471057840021386,0.5,0.9611985464377588,0.4546364354528684,0.3288631883385539,2.7587189076826784,0.1518848054208923
instacart,1,14022,0.6548086577531306,0.8687949224876582,0.8687949224876582,0.8687949224876582,0.7860137352654724,0.6548086577531306,1.0,6,12.0,0.5694444444444444,0.9377903675920812,0.4838709677419355,0.2434224598930481,0.3,0.2963964168565016,0.1428571428571428,0.9799567679122462,0.1030151835440438,0.3920871289519709,3.4713817757924184,0.1369734944453409
instacart,1,5006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.333333333333333,0.0625,0.9918373461380352,0.9333333333333332,0.0,0.3,,0.75,0.843806222126495,0.0618589574131741,0.1858544301390986,1.0998418005162511,0.0428349308367616
instacart,1,7938,0.5585075862632192,0.6366824387328316,0.8318724637288825,0.6366824387328316,0.6366824387328316,0.3903800499921016,0.8318724637288825,4,3.75,0.1999999999999999,0.9641843565827052,0.8333333333333334,0.0333333333333333,0.1999999999999999,0.64538084000528,0.6666666666666666,0.9282755591594026,0.639692501115462,0.4667573337607826,1.2681869803207804,0.0561023840220816
instacart,1,14969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14.5,0.1379310344827586,0.9867056039012128,0.84,0.16,0.4,,0.6923076923076923,0.800524441306612,-0.1664375714839206,0.1489490281649292,0.4310815995282419,0.060048722931578
instacart,1,8466,0.339160205273616,0.0,0.0,0.169580102636808,0.0,0.0,0.0,14,11.642857142857142,0.4171779141104295,0.971092007367134,0.5368421052631579,0.0312326004937195,0.7,0.5083891788029257,0.0,0.940312456860582,0.1803327274267168,0.291884487007767,2.011284480936776,0.1222011943999731
instacart,1,16267,0.2139862647345275,0.2139862647345275,0.2139862647345275,0.2139862647345275,0.1460683498427064,0.0,0.2139862647345275,13,8.384615384615385,0.6880733944954128,0.8659470215572366,0.5294117647058824,0.3823360119412751,0.3,0.2167982698439372,0.1818181818181818,0.9704746585902468,0.4901690704193236,0.5696479705571637,3.179135048065305,0.1108161862433874
instacart,1,18644,0.339160205273616,0.339160205273616,0.339160205273616,0.339160205273616,0.339160205273616,0.0,0.0,8,6.875,0.0363636363636363,0.9966326323979506,0.9622641509433962,0.0,0.7,1.0,0.8571428571428571,0.8128729521036432,0.097105657856933,0.1111148970623447,0.3436696876991448,0.0492455596633332
instacart,1,14059,0.0,0.169580102636808,0.169580102636808,0.5147714448836773,0.169580102636808,0.0,0.1312050775123417,40,11.175,0.8411633109619687,0.9031052220202354,0.2676056338028169,0.1236605099781945,0.8,0.1172838407017265,0.4,0.9771050080020826,0.2455653462454915,0.3060584599798986,3.425592721640576,0.099541492261504
instacart,1,12744,0.8687949224876582,1.0,1.0,1.0,0.8539316501572936,0.5531464700081437,0.8539316501572936,10,9.9,0.4646464646464646,0.9360890657825448,0.6415094339622641,0.1487626262626262,0.5,0.4050412284094412,0.0,0.9483771937907352,0.1107258642672003,0.3469791512179365,2.08001553398412,0.1540627778143364
instacart,1,10272,0.4852285551163225,0.6608397947263838,0.6608397947263838,0.6608397947263838,0.6608397947263838,0.7227265726449518,0.6608397947263838,10,27.4,0.6532846715328466,0.937349253509216,0.4,0.2416825458492125,0.6,0.2157219327492878,0.1379310344827586,0.9721271886342684,0.2000438127381658,0.3036409570181671,2.903753312587854,0.1147101325227558
instacart,1,5321,0.8539316501572936,0.8687949224876582,0.8687949224876582,0.8539316501572936,0.8539316501572936,0.2139862647345275,0.6992148198508501,29,18.13793103448276,0.7718631178707225,0.8948344656035931,0.3666666666666666,0.1949956914562023,0.6,0.1806049555147477,0.1071428571428571,0.9808010034076396,0.3751600109562925,0.41607740533934,3.7191701259052063,0.1307908210966365
instacart,1,14020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,5.242424242424242,0.2947976878612717,0.973240377730993,0.7131147540983607,0.0104166666666666,0.7,0.6632934646824126,0.0,0.8808549739925404,0.3235717721629951,0.2303741154851245,1.262459752126155,0.059879580084285
instacart,1,14604,0.0,0.0,0.0,0.0,0.6131471927654584,0.6131471927654584,0.0,3,8.0,0.125,0.9869419906311512,0.8571428571428571,0.0263157894736842,0.6,,0.5,0.8312333181296033,0.2472066162365221,0.2592395908481241,1.0645545855932157,0.0926976754715898
instacart,1,13132,0.5531464700081437,0.4912596920895757,0.3600546145772339,0.3835663673713355,0.4912596920895757,0.3451913422468692,0.5147714448836773,48,9.854166666666666,0.7780126849894292,0.8875443033580598,0.4380952380952381,0.1229890448436586,0.5,0.1623056994245961,0.0,0.9395405837803738,0.2151677619872985,0.2474737703005939,2.180255855270726,0.0951745390600196
instacart,1,20296,0.0,0.7227265726449518,0.7227265726449518,0.5531464700081437,0.7227265726449518,0.0,0.8687949224876582,49,6.857142857142857,0.6279761904761905,0.9169694382310938,0.512,0.0418299259291906,0.9,0.3207842312455481,0.35,0.9374622546286911,0.2348930769189678,0.2491158726275972,1.8467256324277284,0.0912849466546996
instacart,1,1505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,9.166666666666666,0.3636363636363636,0.944632612068676,0.7428571428571429,0.1372619047619047,0.7,0.563090979303325,0.625,0.8746867110185578,0.1189772305765207,0.2378442505815209,1.0073408695311288,0.0623019666699226
instacart,1,4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,0.25,0.967132018086354,0.6666666666666666,0.0,0.0,0.490968531773352,0.3333333333333333,0.9271456263936751,0.8280786712108251,0.5665024770028013,3.885060644948272,0.1487500207569396
instacart,1,16340,0.0,0.0,0.0,0.1460683498427064,0.1460683498427064,0.3835663673713355,0.1312050775123417,19,10.210526315789474,0.6443298969072164,0.9369276131233656,0.4202898550724637,0.0934631589976308,0.5,0.3152940227772867,0.0,0.9469193899281296,0.1978552170102863,0.3192916602015027,2.2667720062681327,0.1178123523765091
instacart,1,17263,0.1312050775123417,0.1312050775123417,0.1312050775123417,0.0,0.0,0.3835663673713355,0.339160205273616,8,19.125,0.4052287581699346,0.9641555665051276,0.6153846153846154,0.0968443242569966,0.8,0.4463421428441071,0.5,0.964277776452834,0.3361586068880408,0.3412337828842117,2.531703431837945,0.1022138110158512
instacart,1,7373,0.5087403079104241,0.5087403079104241,0.5087403079104241,0.5087403079104241,0.5087403079104241,0.339160205273616,0.5531464700081437,5,10.6,0.3584905660377359,0.9571068342751472,0.6764705882352942,0.1415277777777777,0.4,0.6060544464557232,0.1666666666666666,0.9747608520208528,0.2738412405892173,0.3897840082367537,3.1813524799214346,0.14620982629965
instacart,1,15486,0.0,0.0,0.1312050775123417,0.0,0.0,0.0,0.0,7,14.142857142857142,0.1616161616161616,0.9879937588451988,0.8192771084337349,0.037087912087912,0.7,0.7924549516408482,0.6,0.8825301975768224,0.1139071405277914,0.1792915082624652,0.9074813289288052,0.0705323704404313
instacart,1,8024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,9.666666666666666,0.1379310344827586,0.9844489540157734,0.88,0.0547950904930309,0.5,0.8658172320130866,0.6363636363636364,0.9646655266781772,0.2636017475455073,0.3173618582964958,3.0849269456318584,0.1438499824746539
instacart,1,7733,0.3451913422468692,0.169580102636808,0.1460683498427064,0.339160205273616,0.0,0.0,0.2139862647345275,6,11.833333333333334,0.1267605633802817,0.9902639559361472,0.8548387096774194,0.027047619047619,0.6,0.8865598448337635,0.6428571428571429,0.848824958671551,0.3019371346129365,0.2242212852880385,1.2592938926253638,0.0999157985599626
instacart,1,13348,0.0,0.2139862647345275,0.2139862647345275,0.169580102636808,0.2139862647345275,0.0,0.339160205273616,16,14.125,0.3893805309734514,0.957476719527404,0.6811594202898551,0.0609503144522046,0.9,0.5241794817252325,0.2857142857142857,0.9487664011919008,0.3551829274606383,0.4164848735443001,2.529347287797902,0.1082583621097446
instacart,1,8711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.3333333333333333,0.25,0.946394630357186,0.6666666666666666,0.0,0.0,,0.5,0.9501634400973038,0.0,0.4375173490833646,4.219507705176107,0.1427423546535459
instacart,1,1119,0.0,0.1460683498427064,0.1460683498427064,0.3156484524795144,0.2139862647345275,0.1460683498427064,0.339160205273616,14,11.5,0.3043478260869565,0.9689682667099984,0.75,0.0436538374999913,0.8,0.6737849387011381,0.5789473684210527,0.9078017326586192,0.1186904563350745,0.247743077095254,1.829901262994092,0.0796116113272255
instacart,1,12722,0.1312050775123417,0.8539316501572936,0.8539316501572936,0.8539316501572936,0.8539316501572936,0.1460683498427064,0.6548086577531306,16,12.25,0.5816326530612245,0.918978752445176,0.5365853658536586,0.1459189999480122,0.8,0.3875291919865545,0.5,0.9660214734586314,0.3001448584731928,0.3226872905100296,2.8402872725172337,0.0889410687700767
instacart,1,12937,0.6399453854227659,0.3451913422468692,0.3451913422468692,0.3451913422468692,0.2139862647345275,0.0,0.7227265726449518,11,16.90909090909091,0.489247311827957,0.9346765377723308,0.6210526315789474,0.1703221489416442,0.5,0.4617643530842497,0.0833333333333333,0.9425383471856208,0.2290041809217814,0.2960890944621638,2.3422176199134648,0.1082466013348388
instacart,1,20255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,12.448979591836734,0.6737704918032787,0.9175026918745708,0.4824120603015075,0.065497439454414,0.7,0.2877236801626886,0.0,0.9273443445447688,0.3607833975406179,0.2722110094276367,1.8550919073320709,0.0945487782752207
instacart,1,16643,0.0,0.1460683498427064,0.2139862647345275,0.0,0.0,0.169580102636808,0.2139862647345275,5,3.4,0.0,1.0,1.0,0.0,0.4,0.9999999999999998,1.0,0.8723073001752901,,0.2514121921696221,1.5661584309651706,0.1147254511033885
instacart,1,9363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,12.422222222222222,0.5384615384615384,0.924607941112603,0.6085271317829457,0.0660393746512016,0.6,0.4028332080583632,0.3333333333333333,0.7498273601501624,0.1439017817105155,0.1843655148771375,0.3832283822213949,0.0464480017068577
instacart,1,11759,0.3835663673713355,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.339160205273616,0.5531464700081437,15,5.333333333333333,0.5,0.9213162145159616,0.6,0.0824956058978615,0.3,0.4949174881356095,0.0,0.9844359732921144,0.1013581010927127,0.392603419810622,2.7792046247044166,0.1175523126979628
instacart,1,10800,0.0,0.1951900249960508,0.1951900249960508,0.1681275362711174,0.1951900249960508,0.0,0.2463023887407299,33,5.121212121212121,0.5502958579881656,0.925377184202812,0.5394736842105263,0.0656106913919414,0.7,0.3335850284939908,0.0,0.9454755108993051,0.1330847218492612,0.2856223353428613,1.981972003828746,0.122754085708628
instacart,1,1944,0.1460683498427064,0.5531464700081437,0.5531464700081437,0.3156484524795144,0.3835663673713355,0.3451913422468692,0.6548086577531306,5,7.4,0.2702702702702703,0.9690462136531932,0.7407407407407407,0.0964912280701754,0.5,0.7100568511601653,0.7777777777777778,0.951798012283518,0.0441212157890796,0.2334452951854257,2.0621631860150904,0.1052320067514144
instacart,1,2267,0.0,0.1312050775123417,0.0,0.0,0.0,0.0,0.3835663673713355,4,5.25,0.0952380952380952,0.989150878635484,0.8947368421052632,0.0222222222222222,0.4,0.7830618003367913,0.5,0.93957301651656,0.1878672873255448,0.2787109066132616,1.9064509141455344,0.0954134309308211
instacart,1,11747,0.6843515475204854,1.0,1.0,1.0,1.0,0.5531464700081437,1.0,4,14.25,0.368421052631579,0.960226206152746,0.6388888888888888,0.2251282051282051,0.3,0.5175858053075172,0.2142857142857142,0.9736855441868406,0.5331946945028856,0.3757396124628404,3.733049076934332,0.1529594024416897
instacart,1,6645,0.8687949224876582,0.8539316501572936,0.8539316501572936,0.8539316501572936,0.8539316501572936,0.8539316501572936,0.8687949224876582,5,3.8,0.736842105263158,0.9322291907794688,0.2,0.7375,0.0,0.0778195311147832,0.0,0.7695454618199665,0.4472135954999579,0.1252346980487129,1.360939942101559,0.0379109534903354
instacart,1,15515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1.9393939393939397,0.09375,0.9882090382970464,0.9310344827586208,0.0,0.8,0.843991778560403,1.0,0.891447545547841,0.1546349287561005,0.2047044651063917,1.262993673401842,0.0402278357093294
instacart,1,10076,0.5147714448836773,0.8539316501572936,0.8539316501572936,0.8539316501572936,0.8539316501572936,0.6843515475204854,0.8539316501572936,33,17.151515151515152,0.833922261484099,0.8905698843449312,0.3085106382978723,0.2487230567828689,0.4,0.1432442099259613,0.0,0.956036328497986,0.3623014383342685,0.294705886859464,2.668921635120946,0.1097102853095508
instacart,1,4552,1.0,1.0,1.0,1.0,1.0,1.0,0.7653606369886217,5,2.4,0.5833333333333333,0.8401749385838428,0.6,0.7291666666666666,0.0,0.3245112497836531,0.3333333333333333,0.7768947648489762,-0.4472135954999579,0.1145705280427814,1.8046939527663235,0.0490191693746735
instacart,1,16589,0.1460683498427064,0.0,0.0,0.0,0.0,0.0,0.0,6,16.666666666666668,0.2299999999999999,0.9754061344347742,0.7922077922077922,0.0582478632478632,0.9,0.7836860103341261,0.75,0.86925805797689,0.1853534171514491,0.2203572049517568,1.0935880749550857,0.0649412713292536
instacart,1,6396,0.0,0.0,0.0,0.0,0.0,0.0,0.1460683498427064,8,6.25,0.38,0.9590399900285506,0.6129032258064516,0.1262864120006977,0.6,0.6176116904247251,0.5,0.8796102777214676,0.4308590320893952,0.1601107286630885,0.6661171172798889,0.0495395744791081
instacart,1,19349,0.0,0.2139862647345275,0.2139862647345275,0.3451913422468692,0.4703652827859578,0.2772734273550482,0.4703652827859578,7,13.857142857142858,0.4123711340206185,0.9568872569065228,0.5964912280701754,0.1555620305620305,0.4,0.5971051174060664,0.2857142857142857,0.955381493455604,0.2768249135663923,0.2752093207362591,1.799603820840267,0.1103411429098993
instacart,1,12105,0.6992148198508501,0.3600546145772339,0.3600546145772339,0.3600546145772339,0.3835663673713355,0.1460683498427064,0.2139862647345275,12,4.25,0.5882352941176471,0.9169458417901744,0.4761904761904761,0.1259740259740259,0.1999999999999999,0.3132777183214472,0.2,0.978226619048187,0.5218113330487107,0.4930554962811442,3.127999309338076,0.1150077057040744
instacart,1,4068,0.2772734273550482,0.169580102636808,0.169580102636808,0.169580102636808,0.339160205273616,0.6843515475204854,0.3600546145772339,2,9.5,0.1578947368421053,0.983034509939844,0.8125,0.1875,0.5,,0.5714285714285714,0.8870249501210964,0.3299984002886404,0.3217488670719522,1.3833877372978671,0.0624296858800978
instacart,1,6696,0.3156484524795144,0.2772734273550482,0.1460683498427064,0.1312050775123417,0.2772734273550482,0.339160205273616,0.2772734273550482,4,8.5,0.3529411764705882,0.951181948427044,0.6818181818181818,0.2159833630421865,0.3,0.5067132209867456,0.3636363636363636,0.9384673745841332,0.4054035779103285,0.3744825550591621,2.8212186544111955,0.1183908822728299
instacart,1,11246,0.2139862647345275,0.4468535299918562,0.4468535299918562,0.4468535299918562,0.3156484524795144,0.4468535299918562,0.5147714448836773,30,20.33333333333333,0.6721311475409837,0.9179043187970728,0.5,0.1101217976788945,0.8,0.2579284412893171,0.05,0.922108632727732,0.0737606669843664,0.2660472038315024,1.7221735653842165,0.0749213880077818
instacart,1,16342,0.0,0.0,0.0,0.0,0.0,0.1460683498427064,0.3007851801491498,47,9.297872340425531,0.7116704805491991,0.8910623258457326,0.5079365079365079,0.0859311003516072,0.5,0.2258790837268829,0.1538461538461538,0.8570147180456098,0.2336778547017463,0.1839003419654817,1.0753506342681611,0.0498125953853082
instacart,1,10270,0.2772734273550482,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.3007851801491498,0.6843515475204854,19,11.68421052631579,0.4504504504504504,0.9421315838740336,0.6475409836065574,0.0752796390562801,0.9,0.5314581151146108,0.4090909090909091,0.94344172497046,0.3495618793397182,0.4337721952770995,2.772096999041778,0.0886199805614221
instacart,1,18208,0.3868528072345415,0.3868528072345415,0.3868528072345415,0.6131471927654584,0.6131471927654584,0.0,0.6131471927654584,13,2.1538461538461537,0.4642857142857143,0.919911032863773,0.6,0.1041666666666666,0.3,0.3139836063870769,0.0,0.921980430627552,-0.113461725786235,0.5387169002163256,3.178198981346447,0.1929166168856727
instacart,1,7438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6.125,0.4285714285714286,0.9578039560452,0.5357142857142857,0.0892989417989418,0.6,0.5906231598237861,0.0,0.9424546577195648,-0.1466027186940848,0.2683558854206835,2.066117513946533,0.1354223563660467
instacart,1,18305,0.6608397947263838,0.7227265726449518,0.7227265726449518,0.7227265726449518,0.7227265726449518,0.529634717214042,0.4912596920895757,9,10.555555555555555,0.3263157894736842,0.962723166326642,0.703125,0.0688492063492063,0.6,0.5836029562066889,0.0,0.9077720400738312,0.2330516246648378,0.2908585160914411,1.3148712470665975,0.1729842896320836
instacart,1,19292,0.0,0.0,0.0,0.0,0.0,0.1460683498427064,0.0,15,5.133333333333334,0.3116883116883117,0.9491589056029476,0.7735849056603774,0.0457251082251082,0.6,0.6198969878293681,0.0,0.9009378266169268,0.0008553854628354,0.1929021387077532,1.1549630716247044,0.0651458969310652
instacart,1,11882,0.1460683498427064,0.339160205273616,0.339160205273616,0.1460683498427064,0.1460683498427064,0.0,0.169580102636808,2,5.0,0.0,0.9999999999999998,1.0,0.0,0.0,,1.0,0.8470390735860531,,0.292033437287313,2.4207317851047416,0.0076689420907084
instacart,1,11353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.5,0.0,0.9999999999999998,1.0,0.0,0.1999999999999999,1.0,1.0,0.8855113883177435,,0.2105301770134357,1.5397491162895791,0.0778557699163692
instacart,1,14956,0.1460683498427064,0.5531464700081437,0.5087403079104241,0.5531464700081437,0.3156484524795144,0.1312050775123417,0.3451913422468692,2,11.0,0.1818181818181817,0.9822227626598228,0.7777777777777778,0.2222222222222222,0.3,,0.6666666666666666,0.9739716749903248,0.1545420250466795,0.2498022338845747,2.2562529012631884,0.1155014938265006
instacart,1,17808,0.4852285551163225,0.8687949224876582,0.8687949224876582,1.0,0.8687949224876582,0.339160205273616,0.8539316501572936,14,17.714285714285715,0.6975806451612903,0.9280676130169192,0.3866666666666666,0.1903528747155491,0.4,0.2890037043003864,0.0,0.9789311859563308,0.1214438130362471,0.2472778312794992,2.778102981248348,0.1033432670256401
instacart,1,9102,0.0,0.339160205273616,0.4852285551163225,0.339160205273616,0.339160205273616,0.339160205273616,0.5087403079104241,10,5.6,0.2857142857142857,0.9556334612217232,0.75,0.0491193991193991,0.3,0.6828893327510113,1.0,0.9303291336045872,0.2513879197191325,0.3196026630745841,1.7077130663763112,0.1765247038737227
instacart,1,3034,0.169580102636808,0.2139862647345275,0.2139862647345275,0.3156484524795144,0.2139862647345275,0.339160205273616,0.6843515475204854,25,30.68,0.57496740547588,0.9388612725733892,0.5552147239263804,0.0766222202623741,1.0,0.3856923051878759,0.46,0.8891826154961491,0.2019969740497514,0.1966853416992293,1.0375852620755006,0.0494459484092703
instacart,1,16009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.1538461538461537,0.4390243902439024,0.9451601167808428,0.5652173913043478,0.1146825396825396,0.3,0.5524297546665575,0.0,0.9721552337913404,0.328736550123438,0.4738819114224245,3.386655218493808,0.1291736622874001
instacart,1,8844,0.8304198973631919,1.0,1.0,1.0,1.0,1.0,1.0,29,19.655172413793103,0.8192982456140351,0.8631927585638481,0.3883495145631068,0.3575912187694873,0.5,0.1299411651254242,0.0,0.9337665062717608,-0.033608732446455,0.3054040050453478,2.251660142324508,0.0947444971278954
instacart,1,9903,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.6992148198508501,0.5531464700081437,0.0,0.5531464700081437,45,7.377777777777778,0.7349397590361446,0.8380542389923528,0.5,0.2401285564554281,0.6,0.2350636102547155,0.0,0.8830716007146363,0.0127076928826446,0.5332889278737566,1.660127815416467,0.0623360957293012
instacart,1,11175,0.1460683498427064,0.0,0.0,0.0,0.0,0.0,0.0,12,17.75,0.4272300469483567,0.9545145830863532,0.6475409836065574,0.177052614790974,0.7,0.565491231720143,0.0,0.928574708607072,0.2302094434444738,0.237920329368738,1.7247647323410802,0.115361377275065
instacart,1,5348,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,1.3333333333333333,0.5,1.0,0.0,0.25,0.0,,0.0,0.991694962497466,,0.5007512309219704,2.8903717578961645,0.1206844229761574
instacart,1,20345,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,1.0,49,3.142857142857143,0.935064935064935,0.69403836192724,0.5,0.5895833333333333,0.0,0.0384072397703589,0.0,0.9591354507543948,0.6271129383201788,0.3805235756700688,3.35920634525655,0.0888237410338965
instacart,1,14143,0.169580102636808,0.6843515475204854,0.6843515475204854,0.4852285551163225,0.4852285551163225,0.5087403079104241,0.6548086577531306,9,7.555555555555555,0.4705882352941176,0.9562461954033914,0.4722222222222222,0.1858974358974359,0.3,0.5912491355825125,0.125,0.8273834455229486,0.1457634904938409,0.2494304879223169,0.8722523579981363,0.0486668125280742
instacart,1,19309,0.0,0.6131471927654584,0.6131471927654584,0.3868528072345415,0.0,0.0,0.0,4,6.75,0.1111111111111111,0.9885937516889866,0.875,0.0,0.5,0.7770078865364001,0.8333333333333334,0.6883638909535931,-0.0273128230347225,0.1875006609000136,0.2499123138925051,0.0330834809295869
instacart,1,2496,0.169580102636808,0.6164336326286642,0.6164336326286642,0.6164336326286642,0.6164336326286642,0.8539316501572936,0.8304198973631919,16,9.625,0.7272727272727273,0.8864524521512553,0.5,0.3074697162740641,0.4,0.1677204773018804,0.0,0.9139960042491464,0.2768548288065009,0.2091111602626256,1.719713216439241,0.0848877499653782
instacart,1,11179,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.0,0.6131471927654584,10,14.9,0.4228187919463086,0.9498601581678048,0.6511627906976745,0.0607253242472931,0.5,0.5090675525181656,0.3529411764705882,0.9368121757728054,0.4296122536831164,0.4062996153687352,2.5133198501019542,0.118087496443129
