dataset,user,popularity_profile,neighbor_similarity,sequential_specificity,relational_strength
dunnhumby,21448,0.705956139146879,0.1584013878284091,0.14334761889241115,0.03614151843005216
dunnhumby,6529,0.7761591650073303,0.1559891379076138,0.046064602439989374,0.04427683004424321
dunnhumby,16789,0.821433064921993,0.15959344337926434,0.05699930366293507,0.056064557127843334
dunnhumby,7858,0.7682337537745344,0.15849107068992183,0.046338642791154745,0.05076675913602931
dunnhumby,7467,0.8035502370345516,0.17661857855195598,0.30038220822861317,0.06759905475701329
dunnhumby,2825,0.8355323113752907,0.24564728356424056,0.06574515494851957,0.04547614278386583
dunnhumby,15930,0.7492666887004339,0.1398286898608025,0.19409859482435454,0.054675714051614206
dunnhumby,8292,0.8182927836910066,0.16335578529676484,0.038058291994011055,0.06435943673277547
dunnhumby,2758,0.7602492286820851,0.14337654878932243,0.2001245423439621,0.052110216419351554
dunnhumby,7407,0.7443469762760266,0.1375444093135346,0.4005621750511432,0.0397239728403385
dunnhumby,2631,0.7047194124446263,0.198445815357115,0.2149451131547976,0.0806706444438834
dunnhumby,18607,0.7595702712794457,0.15589463559409006,0.04054525191124614,0.0683158716434412
dunnhumby,18300,0.8170894907809857,0.2095539923743069,0.06938519110190475,0.06210891625274453
dunnhumby,4827,0.7543055596672489,0.13230405582512117,0.07472756644808967,0.05851637914501131
dunnhumby,20145,0.7814103073486431,0.15486973418233257,0.021233292355650753,0.0636561586722046
dunnhumby,10396,0.8622691138811108,0.16810616110997975,0.023525233988529327,0.08524302132419743
dunnhumby,3194,0.6127663143767825,0.14728937723943014,0.11754387963884229,0.03287188336857983
dunnhumby,9978,0.8094069786948499,0.14878315908301734,0.11583779317124532,0.040079051938361546
dunnhumby,2013,0.772022001031395,0.14392491852116945,0.03364898132638276,0.045546698888395354
dunnhumby,2245,0.5629279712067834,0.1372800170098353,0.2507270124906539,0.035666855394341924
dunnhumby,19484,0.8852932410180733,0.18814008581927305,0.022620286642699126,0.06750517722230309
dunnhumby,11028,0.8189589755284348,0.16879557386049568,0.046949578976095946,0.06206221496924813
dunnhumby,13711,0.8350503271263211,0.19163600625671404,0.2881694790509377,0.07205948706304954
dunnhumby,18965,0.7534828659010845,0.17048897548398717,0.1251967213554889,0.0649119776244481
dunnhumby,892,0.83096697879281,0.17178485437448804,0.03341461395091666,0.08464151569742058
dunnhumby,21017,0.8726506776807871,0.20137690322215604,0.20245792057274475,0.050032647025927926
dunnhumby,22468,0.5507884583123638,0.354897046787989,0.2953459807396524,0.07022462874429265
dunnhumby,8545,0.8536738802214392,0.20595020683158588,0.12235903828845937,0.03739788521138181
dunnhumby,12477,0.7945991047069108,0.19241440479678446,0.09899681923589412,0.05098692318093767
dunnhumby,15319,0.5453573225968797,0.22874112585936074,0.49097287377283155,0.01294310530132166
dunnhumby,2718,0.8717593847186197,0.16903244462199724,0.12335904788907111,0.06995178017280948
dunnhumby,15684,0.779292903875189,0.1626692698006575,0.05031568656144435,0.09839249111207662
dunnhumby,20484,0.8374065572563124,0.1657784256714065,0.0170693390400527,0.0782843939414418
dunnhumby,8077,0.780331771901978,0.14723336889353428,0.03961191875704396,0.04607781323554379
dunnhumby,7850,0.8040570157637554,0.15790852945903092,0.06644744390193877,0.04910557603550636
dunnhumby,6828,0.8536495283861228,0.17791968768722555,0.0194854112992196,0.06933654922144175
dunnhumby,12008,0.7758566648125095,0.1810654677259207,0.1240288249999231,0.07333777269593271
dunnhumby,3866,0.7880422747861097,0.16061399728666056,0.09076087460914731,0.0646480478004173
dunnhumby,15565,0.7919366507297434,0.21640661116821075,0.07174529257805262,0.055455745672748115
dunnhumby,17958,0.7890035228988425,0.20560800529884338,0.22815547743516587,0.016249338741356742
dunnhumby,7680,0.7844283976801592,0.15583548509068934,0.18806428666799668,0.08182810879930187
dunnhumby,5952,0.8391649890957894,0.17762562493156459,0.09313755668947271,0.06548199245488556
dunnhumby,9550,0.695125755426803,0.12229716656334735,0.02840484718758751,0.049421280040202485
dunnhumby,19468,0.833666941178265,0.17014970240403623,0.10564131459063716,0.05025509508400683
dunnhumby,14506,0.8025121208648291,0.17475096094387152,0.04265715778289149,0.05450406250902503
dunnhumby,22018,0.7530868750325391,0.14723339922341222,0.027255835540853916,0.05588161480072392
dunnhumby,15724,0.8032478970450786,0.18901071224953578,0.15242145956850447,0.05335796335737226
dunnhumby,2833,0.7927780573729241,0.15599414240629156,0.17648499340948004,0.05934413689243968
dunnhumby,21758,0.8405468881060225,0.19600764833120277,0.47576593509368587,0.04507290851524212
dunnhumby,12260,0.7572523124446838,0.15187750711219136,0.032074442707537586,0.04637540613921533
dunnhumby,11178,0.7432966538136991,0.1616818975677491,0.19592645075072135,0.062179151813040096
dunnhumby,9694,0.8915536212654984,0.1792882677899785,0.5040001349406296,0.046977544713328954
dunnhumby,18177,0.8626383995973829,0.17682319586706882,0.025501477239025967,0.07594760985497238
dunnhumby,21323,0.822629232870803,0.1705875624172724,0.26542905109548237,0.058092560112180114
dunnhumby,18286,0.6909450904563875,0.1549312047162296,0.06917961422256606,0.07213478995971802
dunnhumby,3049,0.804639881451658,0.19762326265694527,0.1075580918324875,0.06521421846037878
dunnhumby,10599,0.8180166112846082,0.1685092088239194,0.02449916533780306,0.06047438392942577
dunnhumby,3687,0.6492199295420232,0.16311070508909387,0.15605061656420358,0.03699758068475665
dunnhumby,8104,0.8114322040632529,0.14740286968035704,0.027398080913585025,0.04771170641770026
dunnhumby,10962,0.828379466532461,0.177359076280149,0.3059968769187372,0.057233925670623506
dunnhumby,9156,0.7388441536654926,0.14970074219318283,0.05714330778743262,0.048066289852890826
dunnhumby,20603,0.7635536157437134,0.19491561728070778,0.305015231259098,0.039627764268525975
dunnhumby,14776,0.848753005647822,0.19722945578716544,0.12541379669433367,0.056655098038744384
dunnhumby,5582,0.8108093231001512,0.167638040939211,0.018186673798611667,0.08351754928789155
dunnhumby,7413,0.6925616507297436,0.14559671145255831,0.3415945244044803,0.04444682517334274
dunnhumby,20939,0.6980232623161662,0.2087075107309003,0.22909760094451567,0.008136308080237017
dunnhumby,11131,0.8661434459119411,0.1702242162922481,0.030057785906579808,0.06373426425626974
dunnhumby,13255,0.7112009310518369,0.21587867378373476,0.31555426640116147,0.054345760020083074
dunnhumby,9961,0.7852105351451097,0.15493270901383646,0.031120257618618113,0.04821432619815644
dunnhumby,2536,0.8226269997407394,0.15985181431975276,0.05946089404181547,0.05268828057181187
dunnhumby,9496,0.7958595625665186,0.16109843160549991,0.06173306737744483,0.0423992357223558
dunnhumby,16983,0.7658244498330056,0.2622404623078663,0.2631427523098566,0.013322745487307379
dunnhumby,7017,0.8554147632689405,0.19422896741176937,0.03216886148481113,0.056730127957111756
dunnhumby,17534,0.8023137234127089,0.1822537997004632,0.03885869491970256,0.027690601114537555
dunnhumby,4372,0.8142929038751882,0.19407052916862494,0.21644514199952042,0.04509180411264018
dunnhumby,4203,0.7838597945469078,0.22746662854903205,0.09572458405481984,0.08099107164843121
dunnhumby,14702,0.8093231001509814,0.18612130082980222,0.033836183050177035,0.04074674152523438
dunnhumby,11815,0.682833579557446,0.1581180213759731,0.0784526657964284,0.044209835362816814
dunnhumby,8243,0.880104979889946,0.20295434320398406,0.026784349910806565,0.04406683290656975
dunnhumby,16276,0.7595998993457473,0.23515917993799546,0.4360439978155729,0.020245264764917996
dunnhumby,3124,0.8082078967836391,0.16196678161312147,0.03215743481159951,0.06340058041529292
dunnhumby,4378,0.6897961751383996,0.2538586111683684,0.2511963270860056,0.014677265602801165
dunnhumby,16967,0.7863254008196133,0.22918652662248248,0.2190440051162194,0.016295217150152582
dunnhumby,21330,0.7876667086059386,0.17156173661520793,0.35622568260234816,0.027517887237293568
dunnhumby,4740,0.7604906576290192,0.18935115310348957,0.0748311442746486,0.0611181107749625
dunnhumby,583,0.745178890058105,0.15847262032362924,0.342756185706366,0.055456743766543186
dunnhumby,16894,0.8311944304646871,0.1941600720489322,0.06395887001184528,0.045957893911833816
dunnhumby,13300,0.8483704686523003,0.19039990786885164,0.4177557786004677,0.06988295642607784
dunnhumby,9408,0.8210631006302874,0.2657410440670832,0.13897366882627782,0.05992784538582866
dunnhumby,7574,0.7952520185553924,0.1669059651834515,0.34856449376984955,0.04936656131643848
dunnhumby,20400,0.8312503494939328,0.16000915853581305,0.02479874096851129,0.07110725729092063
dunnhumby,1459,0.8243445678158027,0.21136575496601923,0.1645975317318355,0.0610992036922993
dunnhumby,3146,0.8072853985689592,0.18739184166353592,0.17370734417686107,0.04399594622608271
dunnhumby,14682,0.8150588474205138,0.18470033715887757,0.18366385101698385,0.05606380468401
dunnhumby,11965,0.8483589762024588,0.1798561801773022,0.07841819653893511,0.06268459805913451
dunnhumby,5968,0.7687994692775771,0.13620552363774346,0.04508648707803571,0.06158975504169839
dunnhumby,4669,0.7399419757837711,0.23441260590848284,0.27987244180926246,0.048651590232382455
dunnhumby,27,0.8340683742572332,0.16271085833023824,0.06488434777341244,0.0668582997819071
dunnhumby,9434,0.8669316466120691,0.17639765048672923,0.19327607656567508,0.05442970282871616
dunnhumby,2274,0.7921513878672912,0.1818378194623811,0.08298683442748263,0.052392394423989984
dunnhumby,845,0.7806374344632517,0.14435846195625426,0.06979306902397717,0.03659963066335738
dunnhumby,22144,0.6227157558613748,0.1515610356939508,0.09574530641557671,0.05288670212952058
dunnhumby,2080,0.7049498208946386,0.1375065283738534,0.12873277355176982,0.04167845273885786
dunnhumby,18867,0.7934265030389842,0.1859254582427939,0.06465188286055598,0.07342261054594822
dunnhumby,9151,0.7255469374463424,0.163142118100055,0.10920561742810819,0.0608519540949386
dunnhumby,19056,0.9523402113739305,0.2472527155608041,0.016537355198535126,0.08260368789300626
dunnhumby,2576,0.8866920698828099,0.19987269704872604,0.05434951777575115,0.06060396058936639
dunnhumby,1385,0.7032335178661296,0.1516537773085466,0.1541916371817058,0.03869736975859671
dunnhumby,15468,0.7329553864827263,0.16129034647419743,0.037067443826091985,0.062079950807979616
dunnhumby,11853,0.7304383253049586,0.15797129320849468,0.2995484887833765,0.067842426929491
dunnhumby,18936,0.6718531566292009,0.25196353557016427,0.3446975817774661,0.025588474900184566
dunnhumby,15669,0.9111883492702566,0.23588026690017036,0.11579002951781661,0.05735217386390067
dunnhumby,9903,0.6344992450931052,0.16334443823684822,0.15563535175378396,0.009013741494687979
dunnhumby,16785,0.7701402868646199,0.15543533693378067,0.04049047488784045,0.04458454039973269
dunnhumby,9701,0.6952881227981883,0.17156228743261898,0.34597882535954794,0.03765413325444419
dunnhumby,21830,0.7902617010568698,0.20038392329360524,0.045683143492596584,0.059384901244284895
dunnhumby,1734,0.839027693163457,0.18002011907293353,0.07624869808359394,0.06779768669360131
dunnhumby,21997,0.7117749748364369,0.1805733942514634,0.09142918785573026,0.04261327703569472
dunnhumby,1599,0.8310770005032713,0.19522736798312101,0.2609913476431329,0.021364743504387936
dunnhumby,1554,0.7735890430656408,0.19342798076539158,0.06170095622613446,0.04709503973303244
dunnhumby,5185,0.8118394564670358,0.17805876754328878,0.04688346364561749,0.040968435252255575
dunnhumby,16184,0.8565566290780182,0.18017893607803986,0.03091316261972563,0.06930085331712176
dunnhumby,15377,0.7980366701743148,0.19611108421934348,0.03350211774534838,0.061845210652775456
dunnhumby,7596,0.6467315327405916,0.18104475104322132,0.11010968397650335,0.04535802737179586
dunnhumby,9647,0.58755522004138,0.25342606240257515,0.18565116035429494,0.013591059702481317
dunnhumby,21608,0.7834596753900352,0.1500241002217243,0.034379304257577764,0.05660266293053505
dunnhumby,16175,0.8697030699547055,0.22926304014958268,0.08627043318172514,0.24581391384117202
dunnhumby,2347,0.7713135379969802,0.19526055170964335,0.08057548786266305,0.051575806265791
dunnhumby,3269,0.7919754264790101,0.15650880557737132,0.08753053451807788,0.049480961678026555
dunnhumby,15375,0.8016304698488894,0.18854573718806952,0.1501331137797853,0.04434167864155289
dunnhumby,14189,0.7559493852900999,0.1985343242018864,0.10375246301094654,0.0478417985020492
dunnhumby,19301,0.8497251364639388,0.21672374847403303,0.09129170429716392,0.05291620131294732
dunnhumby,14819,0.8818835589224698,0.25856733742157034,0.11106884829907405,0.06904246973968464
dunnhumby,21880,0.8276060015098139,0.20970153281802634,0.04608239735147135,0.06333568229374893
dunnhumby,18992,0.7908175870430528,0.14788405294984952,0.03577555548699721,0.058154545467546566
dunnhumby,6072,0.8137513839959741,0.18486054704125884,0.04226032700679713,0.0697545528985799
dunnhumby,12689,0.8220936084549573,0.17466939526826944,0.08192043785396508,0.03423645036457631
dunnhumby,12617,0.7955370623337402,0.15596632805574234,0.4139084594794592,0.06214131042183993
dunnhumby,21200,0.7575625494284275,0.1819465438909631,0.3072573225994682,0.13284547459135346
dunnhumby,7254,0.7588916371045945,0.15284981111173862,0.04756086810631018,0.047636105693044696
dunnhumby,21158,0.8381060224794498,0.16688644377359582,0.0497876925657201,0.0702736737215119
dunnhumby,20181,0.6872219426270759,0.16003575970603862,0.04230909336256043,0.03115565919049289
dunnhumby,15857,0.7724071596959182,0.14664767573905488,0.2010501375980391,0.04737242539644832
dunnhumby,4551,0.7430783198900965,0.14625515740495088,0.059311167510375795,0.03633673858834404
dunnhumby,21765,0.7709906056030869,0.1381736797320706,0.03199486543996932,0.05261916404515021
dunnhumby,13093,0.8191989126505383,0.18244293646265522,0.41432109669706774,0.10435836009862431
dunnhumby,15296,0.756691935078007,0.14999530184609536,0.05371043564793404,0.04028488597346106
dunnhumby,15241,0.8197202269295877,0.14551187675077465,0.13408684709379226,0.053570699451923554
dunnhumby,406,0.780727269625447,0.13912563422999175,0.1230144291259038,0.05603582913643588
dunnhumby,18650,0.7360816800430868,0.15862527805961818,0.06187001455610566,0.05518807776191407
dunnhumby,11598,0.8367659014362587,0.21079348627637903,0.11877662191941393,0.0033881333894964366
dunnhumby,253,0.7903792413847909,0.14303961670424442,0.033023085157914384,0.06869239141232143
dunnhumby,3325,0.7905678577419895,0.25986783540702774,0.5352685864897451,0.01636326776041946
dunnhumby,17192,0.8051361628362134,0.17639441685291263,0.08354148923668178,0.0574456033746664
dunnhumby,4900,0.7084617084218151,0.1741976601284182,0.4678206859384585,0.041854532834694425
dunnhumby,4522,0.8139045097481458,0.16236743975158677,0.046348340502134086,0.05824674379741688
dunnhumby,8844,0.7758420806671941,0.17154241760669034,0.050306413122961004,0.04817163356148413
dunnhumby,15807,0.8095517498354693,0.15351365070474238,0.04291672734371955,0.045143538432735386
dunnhumby,12383,0.7852413929981502,0.16890168837761543,0.38705427474603427,0.06544490044319604
dunnhumby,16669,0.7907075337519969,0.14500699054157598,0.058134306138358696,0.02707510261938268
dunnhumby,16368,0.8340915953699044,0.1875516988210446,0.11757863005709626,0.0574347001365598
dunnhumby,15042,0.8440566060344622,0.1844601920286533,0.03617724676964704,0.056050007162242114
dunnhumby,20748,0.8187358454957222,0.19109643436035584,0.06085320987940179,0.05623641542656026
dunnhumby,5898,0.7110932600363905,0.22556067744741787,0.09251007937025715,0.08401816921929028
dunnhumby,3192,0.7936064941600928,0.1577811708819014,0.02939562300667924,0.06919270002697825
dunnhumby,1461,0.7886246064535761,0.16315645962068653,0.08014035668906419,0.06992977807212024
dunnhumby,16121,0.7816746351283342,0.19072064616731715,0.06667431974194338,0.04191216518894631
dunnhumby,18550,0.6449491136833865,0.1576792589126899,0.17721280197893502,0.03269150739547938
dunnhumby,20186,0.7697177174019184,0.1635484550130606,0.24981623408872022,0.04206367721952315
dunnhumby,17370,0.7972745464567307,0.1573430042822934,0.20417182011641433,0.04490561187483927
dunnhumby,7161,0.7907801572288842,0.15623359287104674,0.07576491508081454,0.08983160717393328
dunnhumby,16251,0.8475088072471063,0.25592108679803427,0.04323320729975566,0.04127844374250673
dunnhumby,15200,0.7859683302289625,0.14308306311573418,0.042958392130787296,0.0573598603334748
dunnhumby,19515,0.8237921489682941,0.17884965397771854,0.03905259200692789,0.06143479240338866
dunnhumby,2681,0.789544539506794,0.3349920056143275,0.23470271737177018,0.01099887328779791
dunnhumby,14262,0.7578746225465529,0.14195168164012104,0.21189462508586948,0.04725008592470494
dunnhumby,11041,0.8634806799753956,0.2131554989282339,0.13853140789583807,0.029217179441400343
dunnhumby,14062,0.8203812586691546,0.15790980161199517,0.2618770174730997,0.08206793472501238
dunnhumby,13607,0.8224640720237097,0.16585433329318117,0.06261121742645814,0.08482479384887374
dunnhumby,1585,0.7639367426735318,0.15905481044349343,0.11643545884962292,0.04143157489235868
dunnhumby,13377,0.8032714983843582,0.15015221864193115,0.04945654736907268,0.0560052826541265
dunnhumby,9169,0.7441456589040889,0.16005626419408706,0.051468872643238676,0.06375561155516572
dunnhumby,21664,0.7644400139367427,0.18776707952081131,0.08988344455665012,0.11190762663336846
dunnhumby,1770,0.8483951238606496,0.17552067712932332,0.03521367466730689,0.04618616000294637
dunnhumby,5454,0.7794229656949272,0.15053736350672237,0.02198982438877601,0.04085930405016861
dunnhumby,14614,0.810857378515909,0.1714410992829885,0.040601160070226405,0.05831401457806557
dunnhumby,6761,0.7629826429934107,0.1499119040915567,0.2367800566881582,0.05677971005922473
dunnhumby,3978,0.7953454976141913,0.17152448422095698,0.057929620346523894,0.0467223594298254
dunnhumby,10753,0.8217098641167588,0.19951339678024047,0.041396861851300634,0.09435964446199054
dunnhumby,17343,0.8161396231905487,0.16824133463169882,0.37130867782107285,0.06067069194049146
dunnhumby,2701,0.6586457809092434,0.2136286767580981,0.06617053442963511,0.01932543957072649
dunnhumby,21245,0.8335430296930045,0.32103157381370495,0.37898295933445014,0.0
dunnhumby,4371,0.813441439121733,0.18162494526330047,0.1130949382691383,0.08740847384184454
dunnhumby,16702,0.687801592705527,0.15582971838445098,0.09035136704857703,0.05139808903663905
dunnhumby,10621,0.8810106602003934,0.2146232780773892,0.22758813872132697,0.03457001732146981
dunnhumby,8857,0.9462757926522396,0.29297120744908983,0.12786885492985,0.04890771765177085
dunnhumby,17538,0.7767648808162145,0.15957798711044818,0.04299916338670036,0.07825665735515586
dunnhumby,1373,0.7313891397021817,0.14408351786422663,0.2841928511707641,0.04943912477449975
dunnhumby,9743,0.8127441042834763,0.15405774431710753,0.027162699634411196,0.04519483600304144
dunnhumby,2783,0.8352097175947456,0.15549699949376722,0.026784349910806565,0.05189567129156806
dunnhumby,6262,0.8090135883241066,0.24095685115749937,0.0918158314495296,0.03972465124306042
dunnhumby,20363,0.8362341329754517,0.1763524531833512,0.030955374511334687,0.06764528007149824
dunnhumby,2986,0.7343058829761873,0.15452101009208638,0.13102398199823087,0.02852877719627425
dunnhumby,22041,0.9068319073980876,0.2392222819453186,0.2387851947956383,0.03792097360251662
dunnhumby,3106,0.8242587233685623,0.20259606302641178,0.26144344250247953,0.062311007202219264
dunnhumby,552,0.8310903137837806,0.15579689140912856,0.0261101383830313,0.057697644068386934
dunnhumby,6502,0.6997064250964602,0.15627624680531974,0.053449310553719764,0.05316628006108193
dunnhumby,8858,0.8263422774349056,0.19717262031124216,0.06109632571123253,0.03823571144055293
dunnhumby,8102,0.7810531713714904,0.18247791286030848,0.03880908843409629,0.07336184015408086
dunnhumby,4422,0.7595946687174502,0.15144109940997869,0.4081219254975289,0.04307397066346597
dunnhumby,13390,0.8401574520094904,0.17983974537681716,0.036806435245042186,0.10479121963029778
dunnhumby,22104,0.8060551479352638,0.1532654808179889,0.023884675406553722,0.059188329721353725
dunnhumby,19396,0.7539649614385396,0.13755284672296436,0.036284551225108645,0.054891684766933076
dunnhumby,370,0.7389190452225178,0.1930728830722525,0.07460680716186696,0.06085029159147717
dunnhumby,20797,0.7661771209833617,0.24118537049936623,0.12094865024241933,0.057018436053962514
dunnhumby,13453,0.8907973254727155,0.1773295442237653,0.056447889310096894,0.07450440958717525
dunnhumby,14087,0.8757653917127998,0.1896360516449041,0.09454524051252099,0.060356176255588354
dunnhumby,6011,0.7545095753979815,0.1441855582265342,0.05839042944296008,0.05160733678199895
dunnhumby,1483,0.753071434915184,0.16271518803800844,0.2983813338675702,0.025719802576883926
dunnhumby,20802,0.8053283844992452,0.2904912570671791,0.17355249923296365,0.066227378099568
dunnhumby,7365,0.86328125,0.17371315689044348,0.05302611325557722,0.08340045423879593
dunnhumby,15020,0.8023358728285581,0.15738925068325585,0.09862946157962087,0.0777029151212832
dunnhumby,22132,0.8887326445424673,0.17310173238116192,0.1498875848753667,0.026050623691336795
dunnhumby,10274,0.6947659788626069,0.16352485645073228,0.07405809111171657,0.05786170295155666
dunnhumby,965,0.8142165881508493,0.15137981635449965,0.05725821414425973,0.0555056967803767
dunnhumby,10697,0.7398029049285472,0.14471287641148708,0.466647433436152,0.048569984125578114
dunnhumby,13023,0.8480679975395627,0.27814051107557713,0.07602536144606578,0.01345461299814786
dunnhumby,16734,0.7115371536609584,0.14875701366171792,0.04242413253878801,0.06228499839106025
dunnhumby,22375,0.69233205490863,0.14425461036605863,0.30453134612867816,0.04432653430943273
dunnhumby,20509,0.7556618017111222,0.21409093896433462,0.09349351905215778,0.03290042648201052
dunnhumby,9857,0.785554121592331,0.19227446549466093,0.045498784292629255,0.05714376016795041
dunnhumby,2953,0.7811481868990546,0.16129009681592543,0.11944573231769738,0.0674921175048913
dunnhumby,5934,0.8256078302066882,0.2612653010932646,0.045811657087111414,0.04965914730222807
dunnhumby,11048,0.7767640828173826,0.140016953671455,0.06485577171429707,0.0467938397374347
dunnhumby,13363,0.8103974663437343,0.14813732587561632,0.028479806392957083,0.06425139973200412
dunnhumby,5782,0.8232212209550758,0.17545192343345145,0.06604520269304998,0.06458370524359759
dunnhumby,1452,0.7600261071967791,0.20566067369159335,0.05973338969649805,0.052755857439456044
dunnhumby,2345,0.7833663377168989,0.15887269563129935,0.2172185235906493,0.04403777593124678
dunnhumby,2668,0.8243059050494883,0.20061430294858332,0.0710234172641123,0.04918186850769164
dunnhumby,2950,0.7749309908343627,0.19987869260222996,0.026784349910806565,0.04001250831874357
dunnhumby,2546,0.8034941966532461,0.1434573095322415,0.09834659465588996,0.06769508078902549
dunnhumby,13640,0.7515749694442447,0.17291240720143625,0.16488121432731334,0.04466677386278531
dunnhumby,20907,0.8336661123388984,0.16833859965399942,0.01679570216650223,0.056123637342937
dunnhumby,13705,0.8154695334488994,0.189037641387591,0.03666049728225027,0.08016711384005462
dunnhumby,8623,0.81311860426103,0.21776249489952898,0.3722430057154604,0.058924828796418305
dunnhumby,11535,0.677005078464565,0.18246036806289512,0.09972802094661537,0.06173136930208191
dunnhumby,8804,0.7867008845164803,0.18031627591417207,0.09043687088642627,0.03828479974034653
dunnhumby,7778,0.8621665827881229,0.28481932289575734,0.05026037499858005,0.029246300348164896
dunnhumby,19458,0.8567277680510171,0.1875937368280523,0.09583155351832531,0.04988667792466348
dunnhumby,13988,0.7306546121216478,0.15150344342479244,0.03451075616910106,0.05929870009156771
dunnhumby,2492,0.8499325476709726,0.19114224522048817,0.1141012624105354,0.032876261227019664
dunnhumby,5527,0.787373005838765,0.15929686013075264,0.035644783607432624,0.0722529749968114
dunnhumby,4456,0.8737079478146412,0.18214515644491472,0.0941268699340245,0.03554485702258177
dunnhumby,18100,0.7835476048863064,0.16105150352828362,0.05215238582977486,0.05843609595525991
dunnhumby,4607,0.8424859241318571,0.17930146946374412,0.044717995252484946,0.06780520726041381
dunnhumby,20063,0.7412020727320173,0.19377406028819605,0.09183256756968997,0.03544988059035362
dunnhumby,18432,0.827540302287449,0.17767657275311205,0.047196450842830015,0.05663912127496918
dunnhumby,3013,0.8493848407505934,0.16420792774825982,0.031134832172535945,0.068845172660615
dunnhumby,2838,0.7884174111925542,0.14265753167289436,0.06417037184858468,0.060216858419404815
dunnhumby,9264,0.773056114745848,0.2168003453795006,0.08954218505340607,0.09953809257719068
dunnhumby,17603,0.7812311273276294,0.14991741344807358,0.02575143757763859,0.04008709022809418
dunnhumby,19937,0.7825942153408922,0.17515980350530952,0.12539253151135932,0.06768259356816657
dunnhumby,15663,0.7958702721536137,0.21779690183661157,0.25741465760843424,0.034791258399243866
dunnhumby,12795,0.7636107915738012,0.13620218575065265,0.0487261695246064,0.05555247466404317
dunnhumby,3651,0.8091644988197935,0.15074536173385095,0.054001034525905586,0.05432871846900695
dunnhumby,8735,0.7756709595980431,0.16877418840891464,0.0625269130151338,0.05219886201436712
dunnhumby,3148,0.8310190480547801,0.21370001345262374,0.1422624640291239,0.03771908985501262
dunnhumby,20661,0.7835994203285209,0.1592280240981708,0.3040559506674302,0.05573395620959566
dunnhumby,6390,0.6387141419224961,0.1908829754678142,0.19984231988519807,0.03771243184164005
dunnhumby,17034,0.6972166911008513,0.15596824923413277,0.16156205386767014,0.052812273860815204
dunnhumby,7299,0.7743158198191155,0.1858549183696307,0.0371957057587117,0.0654922474570317
dunnhumby,15761,0.8419057205166918,0.15570848879450044,0.12419319083463709,0.06716878917049689
dunnhumby,21968,0.6681848683106861,0.15071686630521747,0.08359542488648482,0.08259703600134602
dunnhumby,7529,0.7427351861171693,0.14452648203120622,0.05403945916551004,0.046101548286126504
dunnhumby,8975,0.7894978071752102,0.18403731540601306,0.11718218305344298,0.06576611745318113
dunnhumby,20761,0.9013473944274145,0.23915742986745067,0.090820918028156,0.0877576983770912
dunnhumby,12268,0.7095167735580418,0.13948416129096644,0.052594618458142436,0.043401415988998
dunnhumby,15927,0.9433400436168429,0.23702285527530503,0.06825444229007904,0.0918454979801141
dunnhumby,8704,0.848116480527685,0.18299054852133512,0.030872925898641993,0.05656491928834996
dunnhumby,12239,0.7473965390422361,0.13841686100330938,0.06581110054590547,0.049225727668279165
dunnhumby,6486,0.79132216550435,0.2512670641583717,0.09251102180894705,0.06519892969149257
dunnhumby,10545,0.736899219929542,0.1762338791920745,0.2939068525464542,0.019313635759676467
dunnhumby,20093,0.7033282123274972,0.20516546220982296,0.2837658071115119,0.04961578562918781
dunnhumby,8477,0.7694085630673451,0.14607563477716626,0.07564739957350948,0.08540768866023413
dunnhumby,17352,0.708120641311381,0.1792128181499668,0.14639664679024944,0.03911133247172841
dunnhumby,1391,0.7495386680087234,0.23415988072337454,0.37629181010020774,0.02982206059713725
dunnhumby,1688,0.7277790331029241,0.13516172218880676,0.11522016688914552,0.0694695609974544
dunnhumby,18172,0.7627809931219595,0.18362488458740883,0.10179271188362196,0.06677850204500198
dunnhumby,4875,0.7636683899894771,0.2525787519705019,0.09719178229155706,0.01192187333190777
dunnhumby,1674,0.7995496740373119,0.14270209387355087,0.01852057318132478,0.05574979466820261
dunnhumby,5706,0.7804880072117111,0.14411493992823227,0.04375936836526949,0.04069810284841306
dunnhumby,4972,0.7942931135715483,0.1557773333118379,0.17033277366871863,0.047932951249913675
dunnhumby,8433,0.8216589650912752,0.17986611806701233,0.04883872521249198,0.05219905885730258
dunnhumby,3481,0.7783226586016649,0.147959422600338,0.08711151393113548,0.062189618288333366
dunnhumby,6388,0.7714019805204417,0.1513821682924154,0.04877243164459676,0.04233706058646701
dunnhumby,19520,0.7468545546049321,0.1918942225785636,0.3909228795796077,0.06309897982782355
dunnhumby,7099,0.7656860942278654,0.16090700651698805,0.04475040794421009,0.06797078681723649
dunnhumby,9591,0.7333721823431251,0.18630857556556707,0.0603050775994901,0.04220583453744667
dunnhumby,18368,0.7345445395067942,0.14485738966964093,0.12110381689688299,0.04600512676580853
dunnhumby,10564,0.8969552088575742,0.22513176087392783,0.036306443735403315,0.07742747805313002
dunnhumby,16585,0.7709997798188223,0.2715027553125729,0.11209344924425244,0.11688624251907995
dunnhumby,6035,0.7844097746463122,0.17978651281833075,0.1051132257299705,0.04011623064498012
dunnhumby,11936,0.8480229516548926,0.2013495244676518,0.03570816585361415,0.05187991103738594
dunnhumby,13342,0.7711067057827099,0.1492067275829389,0.07363805134657878,0.0513176475541092
dunnhumby,9360,0.8323949421238048,0.15288237810598398,0.027259929434930504,0.06580830955831622
